,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
208,"Espinoza, SE; Magni, CR; Rubilar, RA; Yanez, MA; Santelices, RE; Cabrera, AM; Ivkovic, M",Field performance of various Pinus radiata breeding families established on a drought-prone site in central Chile,2017,NEW ZEALAND JOURNAL OF FORESTRY SCIENCE,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1186/s40490-017-0093-3,10.1186/s40490-017-0093-3
209,"Espinoza, SE; Magni, CR; Santelices, RE; Ivkovic, M; Cabrera, AM",Changes in drought tolerance of Pinus radiata in Chile associated with provenance and breeding generation,2016,ANNALS OF FOREST SCIENCE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s13595-015-0498-1,10.1007/s13595-015-0498-1
210,"Magni, CR; Espinoza, SE; Garrido, EF; Santelices, RE; Cabrera, AM",Differential adaptations in nursery seedlings from diverse Chilean provenances of Peumus boldus Mol.,2016,IFOREST-BIOGEOSCIENCES AND FORESTRY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3832/ifor1893-008,10.3832/ifor1893-008
211,"Espinoza, SE; Martinez, VA; Magni, CR; Ivkovic, M; Santelices, RE; Guerra, FP; Cabrera, AM","Genetic control of growth, biomass allocation, and survival under drought stress in Pinus radiata D. Don seedlings",2014,TREE GENETICS & GENOMES,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s11295-014-0741-1,10.1007/s11295-014-0741-1
212,"Espinoza, S; Magni, CR; Martinez, V; Ivkovic, M; Gapare, W",Genetic parameters for early growth and biomass traits of Pinus radiata D. Don under different water regimes,2013,SILVAE GENETICA,SCOPUS/ISI/UCH/VID,,
213,"Espinoza, SE; Magni, CR; Martinez, VA; Ivkovic, M",The effect of water availability on plastic responses and biomass allocation in early growth traits of Pinus radiata D. Don,2013,FOREST SYSTEMS,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.5424/fs/2013221-02084,10.5424/fs/2013221-02084
214,"Espinoza, S; Magni, CR; Martinez, V; Gapare, W; Cordero, C",Genetic diversity and differentiation of Chilean plantations of Pinus radiata D. Don using microsatellite DNA markers,2012,SILVAE GENETICA,ISI/SCOPUS/UCH/VID,,
215,"Magni, CR; Ducousso, A; Caron, H; Petit, RJ; Kremer, A",Chloroplast DNA variation of Quercus rubra L. in North America and comparison with other Fagaceae,2005,MOLECULAR ECOLOGY,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1111/j.1365-294X.2005.02400.x,10.1111/j.1365-294X.2005.02400.x
216,"Magni, CR; Poch, PL; Espinoza, SE; Yanez, MA; Martinez, EE; Promis, AA; Mancilla, GA",Provenance influences seed germination and phenotypic responses to water restriction in the endemic Beilschmiedia miersii (Gay) Kosterm,2023,FRONTIERS IN FORESTS AND GLOBAL CHANGE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3389/ffgc.2022.1039908,10.3389/ffgc.2022.1039908
217,"Kremer, KN; Promis, AA; Mancilla, G; Magni, CR",Leaf litter and irrigation can increase seed germination and early seedling survival of the recalcitrant-seeded tree Beilschmiedia miersii,2019,AUSTRAL ECOLOGY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1111/aec.12655,10.1111/aec.12655
218,"Cerda C., Fuentes J.P., Mancilla G.",Can conservation in protected areas and visitor preferences converge? An empirical study in Central Chile,2018,BIODIVERSITY AND CONSERVATION,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s10531-018-1501-6,10.1007/s10531-018-1501-6
219,Papanicolaou A.N; Sanford J.T; Dermisis D.C; Mancilla G.A.,A mechanistic model to simulate rill erosion,2010,Watershed Management Conference 2010: Innovations in Watershed Management under Land Use and Climate Change - Proceedings of the 2010 Watershed Management Conference,SCOPUS/UCH/VID,http://dx.doi.org/10.1061/41148(389)98,10.1061/41148(389)98
220,"Papanicolaou, AN ; Sanford, JT ; Dermisis, DC ; Mancilla, GA",A 1-D morphodynamic model for rill erosion,2010,WATER RESOURCES RESEARCH,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1029/2009WR008486,10.1029/2009WR008486
221,"Magni, CR; Poch, PL; Espinoza, SE; Yanez, MA; Martinez, EE; Promis, AA; Mancilla, GA",Provenance influences seed germination and phenotypic responses to water restriction in the endemic Beilschmiedia miersii (Gay) Kosterm,2023,FRONTIERS IN FORESTS AND GLOBAL CHANGE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3389/ffgc.2022.1039908,10.3389/ffgc.2022.1039908
222,"Magni, C; Espinoza, S; Poch, P; Abarca, B; Grez, I; Martinez, E; Vaswani, S; Toro, N; Gomez, P",Leaf phenotypic variation in natural populations of Quillaja saponaria and its relationship with climatic variation,2022,CALDASIA,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.15446/caldasia.v44n3.90148,10.15446/caldasia.v44n3.90148
223,"Faundez, A; Magni, CR; Martinez-Herrera, E; Espinoza, S; Vaswani, S; Yanez, MA; Grez, I; Seguel, O; Abarca-Rojas, B; Quiroz, I","Effect of the Soil Matric Potential on the Germination Capacity of Prosopis chilensis, Quillaja saponaria and Cryptocarya alba from Contrasting Geographical Origins",2022,PLANTS-BASEL,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3390/plants11212963,10.3390/plants11212963
224,"Magni, CR; Saavedra, N; Espinoza, SE; Yanez, MA; Quiroz, I; Faundez, A; Grez, I; Martinez-Herrera, E","The Recruitment of the Recalcitrant-Seeded Cryptocarya alba (Mol.) Looser, Established via Direct Seeding Is Mainly Affected by the Seed Source and Forest Cover",2022,PLANTS-BASEL,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3390/plants11212918,10.3390/plants11212918
225,"Espinoza, Sergio E.; Quiroz, Ivan A.; Magni, Carlos R.; Yanez, Marco A.; Martinez, Eduardo E.",Long-Term Effects of Copper Mine Tailings on Surrounding Soils and Sclerophyllous Vegetation in Central Chile,2022,WATER AIR AND SOIL POLLUTION,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s11270-022-05782-8,10.1007/s11270-022-05782-8
