,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
120,3160127,Multi-scaling view of the black hole growth and their effects in galaxies through hydrodynamical simulations,01/06/2015,01/06/2015,A. Escala,Departamento de Astronomía,FONDECYT,Postdoctorado
121,1130458,"Zoom into the physics of galaxy mergers: black Hole mergers, gas accretion and star-cluster formation",01/03/2013,01/03/2017,A. Escala,Departamento de Astronomía,FONDECYT,Regular
122,3130653,Simulating gas dynamics in major galaxy mergers: Feeding supermassive black holes,01/10/2012,01/10/2015,A. Escala,Centro de Estudios Espaciales,FONDECYT,Postdoctorado
123,ANM-53,Millenium nucleus of protostellar Jets,01/01/2013,01/01/2013,"D. Mardones / A. Escala, J. Maza",Departamento de Astronomía,Iniciativa científica Milenio,Núcleos Milenio
124,ACT-1101,Estableciendo el Rol de las Fusiones en el Crecimiento de Agujeros Negros y la Evolución Galáctica,01/10/2012,01/10/2015,A. Escala,Universidad De Concepcion,Programa de Investigación Asociativa,Concurso Anillos en Ciencia y Tecnologia
125,I 09/04-2,Problemas en el crecimiento y evolución de los agujeros negros masivos,01/03/2009,01/03/2009,A. Escala,Departamento de Astronomía,Fondo Central de Investigación,INICIACION
126,11090216,Problems in the growth and evolution of massive black holes,01/10/2009,01/10/2012,A. Escala,Departamento de Astronomía,FONDECYT,Iniciación en Investigación
127,11080070,Key problems in the growth of massive black holes.,01/10/2008,01/10/2008,A. Escala,Departamento de Astronomía,FONDECYT,Iniciación en Investigación
128,1221662,Instrumentation for the Astronomical Radio Transients Experiment (ARTE),01/04/2022,01/04/2025,"R. Finger / W. Max-Moerbeck, L. Bronfman",Departamento de Astronomía,FONDECYT,Regular
129,1211866,New developments on Real-Time Digital Signal Processing: Ultra-Wideband Digital Orthomode Transducers,01/08/2020,01/08/2020,R. Finger,Departamento de Astronomía,FONDECYT,Regular
130,ID21I10359,An ultra-wideband radio astronomy ALMA-compatible receiver for single dish and VLBI observations,01/01/2022,01/01/2024,R. Finger / L. Bronfman,Departamento de Astronomía,FONDEF,IDEA
131,FB210003,Centro de Astrofísica y Tecnologías Afines,01/11/2021,01/11/2026,"G. Garay / A. Escala, G. Blanc, V. González, R. Muñoz, R. Finger, W. Max-Moerbeck, C. Fuentes, F. Forster, L. Pérez, L. Bronfman, M. Rubio, D. Mardones",Departamento de Astronomía,Programa Financiamiento Basal,Basal
132,1200505,New developments on Real-Time Digital Signal Processing: Digital Orthomode Transducers and Smart Antenna Arrays,01/08/2019,01/08/2019,R. Finger,Departamento de Astronomía,FONDECYT,Regular
133,EQY200026,Satellite communication system for current and future space missions,01/11/2020,01/11/2020,"M. Díaz / S. Cespedes, C. Azurdia, C. Fuentes, R. Finger, R. Rondanelli, C. Falcón",Departamento de Ingeniería Eléctrica,FONDEQUIP,Concursos de Equipamiento Tecnológico Mayor
134,1191693,New developments on Real-Time Digital Signal Processing: Digital Orthomode Transducers and Smart Antennas,01/08/2018,01/08/2018,R. Finger / L. Bronfman,Departamento de Astronomía,FONDECYT,Regular
135,ENL31/18,Ultra-pure digital detection of polarization for radio astronomy applications: implementation at sub-milimeter wavelengths,01/07/2018,01/07/2018,R. Finger,Departamento de Astronomía,Fondo Central de Investigación,U-APOYA: Proyectos de Enlaces
136,31180005,Digital Signal Processing For Radio Astronomy: New developments and implementation of demonstrated technology,01/12/2018,01/12/2020,R. Finger,Departamento de Astronomía,Astronomía,Fondo ALMA
137,EQM180070,"Analizador vectorial de redes, habilitando investigación y desarrollo en el espectro milimétrico",01/07/2018,01/07/2018,"N. Reyes / C. Estévez, C. Azurdia, S. Cespedes, R. Finger, L. Bronfman, M. Díaz, R. Rondanelli, F. Mena",Departamento de Ingeniería Eléctrica,FONDEQUIP,Concurso de Equipamiento Científico
138,REDES180007,Joining Chile and The Netherlands through technology for astronomy,01/10/2018,01/10/2020,"F. Mena / N. Reyes, R. Finger",Departamento de Ingeniería Eléctrica,Cooperación Internacional: Multilateral y vinculación,Apoyo a la Formación de Redes Internacionales_Centros
139,1181640,Ultra-pure digital detection of polarization for radio astronomy applications: Implementation at sub-millimeter wavelengths,01/08/2017,01/08/2017,R. Finger / L. Bronfman,Departamento de Astronomía,FONDECYT,Regular
140,31170016,Digital Signal Processing For Radio Astronomy: New developments and implementation of demonstrated technology,01/07/2017,01/07/2017,R. Finger / L. Bronfman,Departamento de Astronomía,Astronomía,Fondo ALMA
141,3170902,"Next generation radio-astronomical receivers: A ultra-high bandwidth, high sensitivity, millimeter wave detector ",01/08/2016,01/08/2016,R. Finger,Departamento de Astronomía,FONDECYT,Postdoctorado
142,IT16I10062,Combinando antenas inteligentes y radios definidas por Software en un sistema de comunicación flexible para pequeños satélites,01/03/2017,01/03/2017,M. Díaz / R. Finger,Departamento de Ingeniería Eléctrica,FONDEF,IDEA
143,3160176,"Design, construction and testing of an ultra broadband millimeter receiver for the 67-116 GHz frequency band",01/06/2015,01/06/2015,R. Finger,Departamento de Astronomía,FONDECYT,Postdoctorado
144,31150012,New Developments in Digital Signal Processing for Radio Astronomy: Digital Sideband Separation and Polarization Detection at Millimeter Wavelengths,01/12/2015,01/12/2016,R. Finger,Departamento de Astronomía,Astronomía,Fondo ALMA
145,IT15I10041,Implementación de herramientas y procesos del observatorio virtual chileno,01/08/2015,01/08/2017,"R. Finger, D. Mardones",UTFSM,FONDEF,IDEA
146,EQM140023,Prototipadora láser,01/11/2014,01/11/2015,"F. Mena / R. Finger, C. Estévez, L. Bronfman, C. Azurdia, M. Díaz, N. Reyes",Departamento de Ingeniería Eléctrica,FONDEQUIP,Concurso de Equipamiento Científico
147,11140428,Ultra-pure digital detection of polarization for radio astronomy applications,01/12/2014,01/12/2017,R. Finger,Departamento de Astronomía,FONDECYT,Iniciación en Investigación
148,1231877,Machine learning tools for a multi-messenger astronomical alert broker system,01/03/2023,01/03/2027,F. Forster,UCO. Depto. de Ingeniería Mecánica,FONDECYT,Regular
149,1220829,Self-supervised learning methods for representation learning and anomaly detection in time series: Applications to astronomy and electroencephalography,01/04/2022,01/04/2026,"P. Estévez / F. Forster, C. Pérez, P. Peirano",Departamento de Ingeniería Eléctrica,FONDECYT,Regular
150,1210826,"Advances in outlier/novelty detection methods, and time series analysis and forecasting based on deep learning and information theory: Applications to astronomy and electroencephalography",01/08/2020,01/08/2020,"P. Estévez / F. Forster, C. Pérez, P. Peirano",Departamento de Ingeniería Eléctrica,FONDECYT,Regular
151,FB210003,Centro de Astrofísica y Tecnologías Afines,01/11/2021,01/11/2026,"G. Garay / A. Escala, G. Blanc, V. González, R. Muñoz, R. Finger, W. Max-Moerbeck, C. Fuentes, F. Forster, L. Pérez, L. Bronfman, M. Rubio, D. Mardones",Departamento de Astronomía,Programa Financiamiento Basal,Basal
152,EQY200002,Renovación Infraestructura del Laboratorio Nacional de Supercomputación,01/11/2020,01/11/2020,"J. San Martín / M. Rojas, L. Gallardo, M. Allende, J. Ortega, F. Forster",Centro de Modelamiento Matemático,FONDEQUIP,Concursos de Equipamiento Tecnológico Mayor
153,1200710,Alert brokers in the era of large etendue telescopes: a new tool to understand the variable Universe,01/03/2020,01/03/2024,F. Forster / P. Estévez,Centro de Modelamiento Matemático,FONDECYT,Regular
154,EQM200058,Mejora del Sistema de Almacenamiento del NLHPC,01/10/2020,01/04/2024,"J. San Martín, A. Maass, L. Gallardo, F. Forster, J. Ortega",Centro de Modelamiento Matemático,FONDEQUIP,Concurso de Equipamiento Científico
155,1191656,Alert brokers in the era of large etendue telescopes: a new tool to understand the variable Universe,01/08/2018,01/08/2018,F. Forster / P. Estévez,Centro de Modelamiento Matemático,FONDECYT,Regular
156,EQM180190,ALeRCE Almacenamiento Distribuido para la clasificación de alertas,01/07/2018,01/07/2018,"F. Forster, P. Estévez, J. San Martín",Centro de Modelamiento Matemático,FONDEQUIP,Concurso de Equipamiento Científico
157,ESO_2017_02,The Harvard Chile Data Science School: an innovative learning experience,01/10/2017,01/10/2019,F. Forster,Departamento de Astronomía,ESO-Ministerio de Relaciones Internacionales,Comité Mixto ESO-Gobierno de Chile
158,ESO_15_01,Exploring the time and spectral domains in the era of Big Data Astronomy,01/10/2015,01/10/2017,F. Forster,Departamento de Astronomía,ESO-Ministerio de Relaciones Internacionales,Comité Mixto ESO-Gobierno de Chile
159,QUIMAL140003,Hierarchical Storage Management System for Big Data Astronomical Research,01/11/2014,01/11/2015,F. Forster,Departamento de Astronomía,Astronomía,Fondo Quimal
160,11130228,Understanding supernova progenitors using next generation synoptic surveys,01/11/2013,01/11/2017,F. Forster,Centro de Modelamiento Matemático,FONDECYT,Iniciación en Investigación
161,3110042,Understanding supernova progenitors: connecting theory and observations whits a robotic telescope,01/10/2010,01/09/2013,F. Forster,Departamento de Astronomía,FONDECYT,Postdoctorado
162,3100121,Using a rootic telescope to understand supernova progenitors science.,01/03/2010,01/03/2010,F. Forster / J. Maza,Departamento de Astronomía,FONDECYT,Postdoctorado
163,1240530,AI for the Solar System,01/07/2023,01/07/2023,C. Fuentes,Departamento de Astronomía,FONDECYT,Regular
164,3230673,Detecting and characterizing exoplanets via gravitational microlensing,01/03/2023,01/03/2023,C. Fuentes,Departamento de Astronomía,FONDECYT,Postdoctorado
165,1231732,AI for the Solar System,01/08/2022,01/08/2022,C. Fuentes,Departamento de Astronomía,FONDECYT,Regular
166,1221110,AI for the Solar System,01/09/2021,01/09/2021,C. Fuentes,Departamento de Astronomía,FONDECYT,Regular
167,FB210003,Centro de Astrofísica y Tecnologías Afines,01/11/2021,01/11/2026,"G. Garay / A. Escala, G. Blanc, V. González, R. Muñoz, R. Finger, W. Max-Moerbeck, C. Fuentes, F. Forster, L. Pérez, L. Bronfman, M. Rubio, D. Mardones",Departamento de Astronomía,Programa Financiamiento Basal,Basal
168,3210229,Dating of collisional asteroid families in the main belt in the Gaia era,01/03/2021,01/03/2024,C. Fuentes,Departamento de Astronomía,FONDECYT,Postdoctorado
169,EQY200026,Satellite communication system for current and future space missions,01/11/2020,01/11/2020,"M. Díaz / S. Cespedes, C. Azurdia, C. Fuentes, R. Finger, R. Rondanelli, C. Falcón",Departamento de Ingeniería Eléctrica,FONDEQUIP,Concursos de Equipamiento Tecnológico Mayor
170,1202005,"Mining the WIDE, DEEP astro data for Planet Formation",01/08/2019,01/08/2019,C. Fuentes,Departamento de Astronomía,FONDECYT,Regular
171,IT19I0129,Desarrollo e implementación de un sistema de monitoreo en-línea de la seguridad dinámica del sistema eléctrico,01/06/2020,01/10/2022,"R. Palma / C. Ahumada, C. Fuentes, C. Rahmann",Departamento de Ingeniería Eléctrica,FONDEF,IDEA
172,1181092,Beyond the Break: getting the collisional story of the Solar System right,01/07/2017,01/07/2017,C. Fuentes,Departamento de Astronomía,FONDECYT,Regular
173,3180743,Characterization of Centaur objects and TNOs,01/03/2018,01/03/2021,C. Fuentes,Departamento de Astronomía,FONDECYT,Postdoctorado
174,1171888,Targeted search for planet 9 on wide field data,01/09/2016,01/09/2016,C. Fuentes,Departamento de Astronomía,FONDECYT,Regular
175,11150594,"Near and Far Solar System Objects with DECam, the dawn of LSST science",01/06/2015,01/06/2015,C. Fuentes,Departamento de Astronomía,FONDECYT,Iniciación en Investigación
176,UI-001,"Near and far solar system objects with DECam, the dawn of LSST science",01/04/2015,01/04/2017,C. Fuentes,Departamento de Astronomía,Fondo Central de Investigación,U-INICIA
177,1151500,"Near and Far Solar System Objects with DECam, the dawn of LSST science",01/03/2015,01/03/2015,C. Fuentes,Departamento de Astronomía,FONDECYT,Regular
178,FB210003,Centro de Astrofísica y Tecnologías Afines,01/11/2021,01/11/2026,"G. Garay / A. Escala, G. Blanc, V. González, R. Muñoz, R. Finger, W. Max-Moerbeck, C. Fuentes, F. Forster, L. Pérez, L. Bronfman, M. Rubio, D. Mardones",Departamento de Astronomía,Programa Financiamiento Basal,Basal
179,3200312,Structure and evolution of the bipolar molecular outflows and protostellar jets,01/01/2020,01/01/2020,G. Garay,Departamento de Astronomía,FONDECYT,Postdoctorado
180,AFB170002,Centro de Astrofísica y Tecnologías Afines,01/01/2018,01/01/2021,"M. Ruiz / G. Garay, L. Bronfman, J. Maza",Departamento de Astronomía,Programa de Investigación Asociativa,Apoyo Centros Científicos y Tecn. de Excelencia con Financ. Basal
181,31170010,Disk Accretion within Hypercompact Ionized Regions,01/07/2017,01/07/2017,G. Garay,Departamento de Astronomía,Astronomía,Fondo ALMA
182,AFB170002,Center for Astrophysics and Associated Technologies,01/11/2017,01/11/2017,"M. Ruiz / G. Garay, L. Bronfman, J. Maza",Departamento de Astronomía,Programa Financiamiento Basal,Basal
183,3170568,The Carina Nebula Complex: A unique laboratory to study feedback of massive star formation in incredible detail possible for the first time,01/04/2017,01/04/2020,G. Garay,Departamento de Astronomía,FONDECYT,Postdoctorado
184,3170360,Towards the understanding of high-mass star formation ,01/04/2017,01/04/2020,G. Garay,Departamento de Astronomía,FONDECYT,Postdoctorado
185,3160557,"Massive star formation: Filaments, velocity fields and chemistry",01/06/2015,01/06/2015,G. Garay,Departamento de Astronomía,FONDECYT,Postdoctorado
186,32140021,Conference on Massive Star Formation 2015,01/12/2014,01/12/2015,G. Garay,Departamento de Astronomía,Astronomía,Fondo GEMINI
187,238857,InterStar,01/01/2008,01/01/2008,G. Garay,Departamento de Astronomía,Unión Europea,FP7-PEOPLE-IRSES
188,PFB06,Centro de Excelencia en Astrofísica y Tecnologías Afines,01/12/2007,01/12/2020,"M. Ruiz / G. Garay, L. Bronfman, J. Maza",Departamento de Astronomía,Programa Financiamiento Basal,Basal
189,32070022,Postdoctorados para la consolidación de proyectos claves,01/01/2007,01/01/2009,G. Garay,Departamento de Astronomía,Astronomía,Fondo GEMINI
