,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
180,G_14-09,El metamorfismo de bajo grado en las sucesiones volcánicas de las Islas Shetland del Sur,01/12/2009,01/12/2010,F. Herve,Departamento de Geología,INACH,Inst. Nacional Antártico de Chile
181,1080516,Tectonic inversion of the Aysen basin: An imprint of plate reorganization during the aptian,01/03/2008,01/03/2012,"F. Herve, D. Morata",Servicio Nacional de Geología y Minería,FONDECYT,Regular
182,7070283,Provenance of the metasedimentary complexes of the Patagonian and Fuegan Andes: Identification of magmatic arc sources,01/03/2007,01/03/2008,F. Herve,Departamento de Geología,FONDECYT,Cooperación Internacional
183,063-4-2007,Crecimiento Del Continente Sudamericano: Evidencia Petrólogica Y Geocronológica De La Colisión Del Hipotético Terreno Chilenia Y Otros Procesos Similares En La Margen De Gondwana,01/07/2008,01/07/2009,F. Herve,Departamento de Geología,Cooperación Internacional: Proyectos bilaterales,Proyectos de intercambio CONICYT/BMBF-Alemania
184,1060796,"Isotope geochemistry of the barren mio-pliocene intrusive magmatism in the central andes (33°-34°s): U/Pb geochronology and Nd-os-hf systematics for pinpointing magma evolution
",01/03/2006,01/03/2006,K. Deckart / F. Herve,Departamento de Geología,FONDECYT,Regular
185,7060240,Provenance of the metasedimentary complexes of the Patagonian and Fuegan Andes: Identification of magmatic arc sources,01/03/2006,01/03/2007,F. Herve,Departamento de Geología,FONDECYT,Cooperación Internacional
186,1050464,"Isotope geochemistry of the widespread miocene-pliocene intrusive magmatism in central andes (33º-34ºS): clues for understanding ages, source and petrogenesis. Economic implications
",01/06/2005,01/06/2005,"K. Deckart / F. Herve, D. Morata",Departamento de Geología,FONDECYT,Regular
187,C05U02,"Transferencia De Magmas Entre Zona De Subducción, Manto Y Corteza Continental : Mecanismos , Velocidades De Flujo. El Ejemplo Del Magmatismo Mioceno De Patagonia (Lacolito De Torres Del Paine)
",01/01/2006,01/01/2009,F. Herve,Departamento de Geología,Cooperación Internacional: Proyectos bilaterales,Proyectos de intercambio CONICYT/ECOS-Francia
188,ANT-04,"Conexiones Geológicas entre Antártica Occidental y Patagonia desde el Paleozoico Tardío: Tectónica, Paleogeográfica, Biogeográfica y Paleoclina",01/12/2005,01/12/2008,"T. Torres / D. Morata, P. Moreno, A. Mpodozis, F. Herve",Departamento de Producción Agrícola,Programa Bicentario de Ciencia y Tecnología,Anillo Antártico
189,1050431,Provenance of the metasedimentary complexes of the Patagonian and Fuegan Andes: Identification of magmatic arc sources,01/03/2005,01/03/2009,F. Herve,Departamento de Geología,FONDECYT,Regular
190,1040497,"Isotope systems as a use in provenance and chronological studies of the Widespread miocene-pliocene intrusive magmatism, Central Andes (33º-34ºS) 
",01/03/2004,01/03/2004,"K. Deckart / F. Herve, D. Morata",Departamento de Geofísica,FONDECYT,Regular
191,INACH 04/03,Integración sistemática en la evaluación química de los cambios ambientales ocurridos en la Península Antártica,01/01/2004,01/01/2007,M. Prendez / F. Herve,Departamento de Química Orgánica y Físico Química,INACH,Inst. Nacional Antártico de Chile
192,1030162,"Sedimentation, magmatism and tectionism in southwesterm gondwana convergent margin during late jurassic-early cretaceous breakup: eastern central patagonian Cordillera Chile (43°-48°S)",01/03/2003,01/03/2007,"F. Herve, D. Morata",Servicio Nacional de Geología y Minería,FONDECYT,Regular
