,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
58,Zúñiga Urbina Francisco,"Sentencia del tribunal constitucional recaída en control preventivo y obligatorio de constitucionalidad, de acuerdo al art.93 inc. 1 de la constitución, del proyecto de ley denominado ""del sistema nacional de aseguramiento de la calidad de la educación parvularia básica y media"" o ""sistema nacional de aseguramiento de la calidad de la educación parvularia básica y media y su fiscalización"". (stc rol n° 2009/2011)",2012,REVISTA DE DERECHO (COQUIMBO),SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-97532012000100016,10.4067/S0718-97532012000100016
59,Urbina FZ,"PRINCIPLE OF LAW AND DEMOCRACY. RETURN TO THE ""MILITANT DEMOCRACY""",2012,ESTUDIOS CONSTITUCIONALES,SCOPUS/ISI/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-52002012000200002,10.4067/S0718-52002012000200002
60,Urbina FZ,"COMMENTARY ON THE CONSTITUTIONAL COURT RULING ON UNCONSTITUTIONALITY REQUIREMENT OF ART. 5, PARAGRAPH TWO AND ART. 21 NO. 1, POINT B, OF THE LAW NO. 20.285. HANDED DOWN ON JUNE 5 2012, IN CAUSE ROL NO. 1990-11",2012,ESTUDIOS CONSTITUCIONALES,ISI/SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-52002012000200020,10.4067/S0718-52002012000200020
61,"Arnold, R;Estay, JIM;Urbina, FZ",THE PRINCIPLE OF PROPORTIONALITY ON THE JURISPRUDENCE OF THE CONSTITUTIONAL COURT.,2012,ESTUDIOS CONSTITUCIONALES,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-52002012000100003,10.4067/S0718-52002012000100003
62,"Urbina, FZ","COMMENTARY ON THE JUDGMENT OF THE INTER-AMERICAN COURT OF HUMAN RIGHTS, CASE ""ATALA RIFFO AND GIRS VS. CHILE"", OF FEBRUARY 24TH, 2012",2012,ESTUDIOS CONSTITUCIONALES,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-52002012000100012,10.4067/S0718-52002012000100012
63,"Zúñiga Urbina, Francisco",CONSTITUTIONALITY CONTROL OF JUDICIAL REGULATION,2011,ESTUDIOS CONSTITUCIONALES,SCIELO-Chile/SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.4067/S0718-52002011000100014 ,10.4067/S0718-52002011000100014 
64,"Martinez, JI;Urbina, FZ",THE REASONABLENESS PRINCIPLE IN THE JURISPRUDENCE OF THE CONSTITUTIONAL COURT,2011,ESTUDIOS CONSTITUCIONALES,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-52002011000100007,10.4067/S0718-52002011000100007
65,"Urbina, FZ","COMMENTARY ON THE JUDGMENT IN QUESTION OF INAPPLICABILITY DUE TO THE UNCONSTITUTIONALITY OF ART. 26 BIS OF THE CODE OF WORK (STC ROLE N 1.852/2010, JULY 26, 2011)",2011,ESTUDIOS CONSTITUCIONALES,ISI/SCOPUS/SCIELO-Chile/UCH/VID,,
66,"Zúñiga Urbina, Francisco",Constitución y ley interpretativa. Algunas notas sobre una paradoja y peligros relativos a este tipo de ley,2009,IUS ET PRAXIS,SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-00122009000200009,10.4067/S0718-00122009000200009
67,"Urbina, FZ ",THE PRO ACTIONE PRINCIPLE REQUIRING THE SENTENCE OF THE CONSTITUTIONAL COURT ON CONSTITUTIONAL ORGANIC LAW,2009,ESTUDIOS CONSTITUCIONALES,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-52002009000200015,10.4067/S0718-52002009000200015
68,"Urbina, FZ ",RIGHT OF SUFFRAGE: THE VEXED QUESTION OF THEIR BINDIG,2009,ESTUDIOS CONSTITUCIONALES,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-52002009000100012,10.4067/S0718-52002009000100012
69,"Zúñiga Urbina, Francisco","Control judicial de los actos políticos: Recurso de protección ante las ""cuestiones políticas""",2008,IUS ET PRAXIS,SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-00122008000200008,10.4067/S0718-00122008000200008
70,"Urbina, FZ ",Action Failed Judicial Compensation. Constitutional Reform. Infra regulation and Jurisprudence,2008,ESTUDIOS CONSTITUCIONALES,ISI/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-52002008000100002,10.4067/S0718-52002008000100002
71,"Urbina, FZ",Property and control of mass media. Notes it's the Broadcasting Statute,2008,ESTUDIOS CONSTITUCIONALES,ISI/UCH/VID,,
