,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
135,EQUIP-06/2014,Adquisición de un SEM-EDS en el marco de la una Red de Polímeros de la Universidad de Chile para el análisis de nanoestructuras con aplicaciones de interés en áreas prioritarias país,01/12/2014,01/12/2014,"A. Neira / M. Urzúa, C. Valenzuela, F. Oyarzún, J. Arias, J. Morales",Departamento de Ciencias Biológicas Animales,FONDEQUIP,Concurso de Equipamiento Científico
136,3130587,"Elaboración y caracterización de un preparado de hierro hemínico micro-particularizado, y su evaluación como vehículo de suplementación en cerdos lechones",01/10/2012,01/10/2012,C. Valenzuela / F. Pizarro,Departamento de Fomento de la Producción Animal,FONDECYT,Postdoctorado
137,EQM-13028,Microscopio electrónico de barrido de sobremesa y microanálisis químico elemental (SEM-EDS),01/12/2013,01/12/2013,"A. Neira / F. Oyarzún, M. Kogan, J. Arias, M. Urzúa, L. Saenz, S. Bucarey, P. Cabané, C. Díaz, G. González, M. Yazdani-Pedram, M. Fernández, C. Valenzuela",Departamento de Ciencias Biológicas Animales,FONDEQUIP,Concurso de Equipamiento Científico
138,1130090,"Effect of combined Iron, Zinc and Calcium supplementation on Iron, Zinc and Calcium status in adolescents

",01/03/2013,01/03/2017,"F. Pizarro / C. Valenzuela, R. Burrows, M. Arredondo, M. Ruz",Dirección,FONDECYT,Regular
139,UINICIA-2012-204,Elaboración y caracterización de un preparado de hierro hemínico micro-particularizado para su uso como suplemento alimenticio en cerdos lechones,01/09/2012,01/09/2014,C. Valenzuela,Departamento de Fomento de la Producción Animal,Fondo Central de Investigación,U-INICIA
140,7912010043,Fortalecimiento de las actividades académicas del área de nutrición y alimentación de no-rumiantes en FAVET,01/10/2012,01/10/2015,C. Valenzuela,Departamento de Fomento de la Producción Animal,Programa de Capital Humano Avanzado,Inserción de Capital Humano en la Academia
141,EQM210012,CONFOCAL MICROSCOPY FOR ADVANCED STUDIES IN ANIMAL SCIENCE,01/08/2021,01/08/2021,M. de los Reyes,Departamento de Fomento de la Producción Animal,FONDEQUIP,Concurso de Equipamiento Científico
142,1211285,Understanding the regulation of canine oocyte development: role of micro-RNA,01/03/2021,01/03/2025,M. de los Reyes / V. Martínez,Departamento de Fomento de la Producción Animal,FONDECYT,Regular
143,ID21I10189,Generación de un test rápido para sexo en Seriola lalandi utilizando CRISPr,01/04/2021,01/04/2021,V. Martínez / M. de los Reyes,Departamento de Fomento de la Producción Animal,FONDEF,IDEA
144,1171670,Unraveling the control of oocyte and cumulus cell cross-talkng in canines: Role of in vivo and in vitro paracrine factors,01/04/2017,01/04/2021,M. de los Reyes,Departamento de Fomento de la Producción Animal,FONDECYT,Regular
145,3170127,Evaluación del ATP extracelular en la funcionalidad espermática destinada a la fecundación in vitro en caninos,01/08/2016,01/08/2016,M. de los Reyes,Departamento de Fomento de la Producción Animal,FONDECYT,Postdoctorado
146,1161251,In vitro derivation of male germ cells from fetal mesenchymal stem cells: a new approach for obtaining bovine and canine sperm,01/04/2016,01/04/2019,"O. Peralta / M. de los Reyes, C. Torres",Departamento de Fomento de la Producción Animal,FONDECYT,Regular
147,ID15I10010,Generación de una plataforma biotecnológica reproductiva mediante la proteómica seminal para la optimización de la criopreservación espermática en animales,01/06/2015,01/06/2015,M. de los Reyes,Departamento de Fomento de la Producción Animal,FONDEF,IDEA Bietapa
148,1140658,New insights in temporal regulation of follicular-oocyte interactions in canine: functions of paracrine factors on in vivo and in vitro maturation events,01/03/2014,01/03/2017,M. de los Reyes,Departamento de Fomento de la Producción Animal,FONDECYT,Regular
149,ID14I10344,Generación de una plataforma biotecnológica reproductiva mediante la proteómica seminal para la optimización de la criopreservación espermática en animales,01/06/2014,01/06/2014,M. de los Reyes,Departamento de Fomento de la Producción Animal,FONDEF,IDEA Bietapa
150,CA13I10090,Generación de una plataforma biotecnológica reproductiva mediante la proteómica y genómica para la optimización de la criopreservación espermática en caninos,01/06/2013,01/06/2013,M. de los Reyes,Departamento de Fomento de la Producción Animal,FONDEF,IDEA
151,UM12_EQM120156,Citometría de Flujo como herramienta analítica fundamental en Investigaciones Avanzadas del Campus Sur,01/12/2012,01/12/2013,M. de los Reyes,Departamento de Fomento de la Producción Animal,Fondo Central de Investigación,U-MODERNIZA
152,CA12I10390,Generación de una plataforma biotecnológica reproductiva mediante la proteómica y genómica para la optimización de la criopreservación espermática en caninos,01/06/2012,01/06/2012,M. de los Reyes,Departamento de Fomento de la Producción Animal,FONDEF,IDEA
153,EQM-120127,Desarrollo de una plataforma genómica para el análisis de secuencias en animales y árboles utilizando la plataforma ilumina miseq,01/12/2012,01/12/2013,"V. Martínez / C. Magni, M. de los Reyes, C. Borie, J. Larenas",Departamento de Fomento de la Producción Animal,FONDEQUIP,Concurso de Equipamiento Científico
154,EQM-120156,Citometría de flujo como herramienta analítica fundamental en investigaciones avanzadas del campus sur,01/12/2012,01/12/2013,"M. de los Reyes / M. Reyes, O. Peralta, L. Valladares, V. Martínez, V. Parraguez, C. Borie",Departamento de Fomento de la Producción Animal,FONDEQUIP,Concurso de Equipamiento Científico
155,1110265,Nuclear development ans cytoplasmatic dynamics interplay during in vivo and in vitro maturation in canine oocyte: role of oocyte secreted proteins,01/03/2011,01/03/2014,M. de los Reyes / V. Martínez,Departamento de Fomento de la Producción Animal,FONDECYT,Regular
156,1080618,Estudio ultraestrucutral y funcional de la maduración citoplasmática de ovocitos caninos,01/03/2008,01/03/2011,M. de los Reyes,Departamento de Fomento de la Producción Animal,FONDECYT,Regular
157,1060602,Estudio de la activación y cinética de liberación de acrosina durante la capacitación y reacción acrosómica en caninos y su relación con la capacidad fecundante del espermatozoide,01/03/2006,01/03/2008,M. de los Reyes,Departamento de Fomento de la Producción Animal,FONDECYT,Regular
158,1050983,"Capacitación y fecundación in vitro en caninos: relación funcional con la capacidad fecundante del espermatozoide 
",01/06/2005,01/06/2005,M. de los Reyes,Departamento de Fomento de la Producción Animal,FONDECYT,Regular
159,1040407,"Actividad proliferativa y apoptótica de testículo y epidídimo y características espermáticas de Chinchilla Laniger (Molina1782), en confinamiento, asociadas a estacionalidad reproductiva: estudio endocrino e inmunomorfométrico computacional 
",01/03/2004,01/03/2004,M. de los Reyes,Departamento de Ciencias Biológicas Animales,FONDECYT,Regular
160,1030380,Estudio de ovocitos y espermatozoides caninos y su relacion con la fertilizacion in vitro,01/03/2003,01/03/2005,M. de los Reyes,Departamento de Fomento de la Producción Animal,FONDECYT,Regular
161,1020976,Estudio in vitro de gametos caninos y su relacion con la fecundacion in vitro,01/06/2002,01/06/2002,"M. de los Reyes / M. Duchens, L. Saenz",Departamento de Fomento de la Producción Animal,FONDECYT,Regular
162,D02I1085,Producción y técnicas de uso de semen congelado de Alpaca para inseminación artificial,01/12/2002,01/12/2002,M. de los Reyes,Departamento de Ciencias Biológicas Animales,FONDEF,Investigación y Desarrollo (I+D)
163,1000649,"Criopreservación de semen canino: Desarrollo de un banco de semen.
",01/03/2000,01/03/2000,M. de los Reyes,Departamento de Fomento de la Producción Animal,FONDECYT,Regular
164,1971234,Efecto de enzimas proteolíticas en la fecundación en animales: esta el sistema proacrosina/acrosina realmente involucrado en las primeras interacciones que llevan a la fecundación?,01/03/1997,01/03/2000,M. de los Reyes,PUC. Depto. de Cs. Fisiológicas,FONDECYT,Regular
165,022-1995,Estudio de ovocitos de bovino para fecundación in-vitro,01/03/1995,01/03/1995,M. de los Reyes,Departamento de Fomento de la Producción Animal,FONDECYT,Regular
