,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
22,"Bernales, A; Verousis, T; Voukelatos, N",Do investors follow the herd in option markets?,2020,JOURNAL OF BANKING & FINANCE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.jbankfin.2016.02.002,10.1016/j.jbankfin.2016.02.002
23,"Bernales, A; Cortazar, G; Salamunic, L; Skiadopoulos, G",Learning and Index Option Returns,2020,JOURNAL OF BUSINESS & ECONOMIC STATISTICS,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1080/07350015.2018.1505629,10.1080/07350015.2018.1505629
24,"Bernales, A; Verousis, T; Voukelatos, N; Zhang, MY",What do we know about individual equity options?,2020,JOURNAL OF FUTURES MARKETS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1002/fut.22066,10.1002/fut.22066
25,"Bernales, A",Make-take decisions under high-frequency trading competition,2019,JOURNAL OF FINANCIAL MARKETS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.finmar.2019.05.001,10.1016/j.finmar.2019.05.001
26,"Bernales, A; Canon, C; Verousis, T",Bid¿ask spread and liquidity searching behaviour of informed investors in option markets,2018,FINANCE RESEARCH LETTERS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.frl.2017.10.025,10.1016/j.frl.2017.10.025
27,"Bernales, A; Chen, L; Valenzuela, M",Learning and forecasts about option returns through the volatility risk premium,2017,JOURNAL OF ECONOMIC DYNAMICS & CONTROL,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.jedc.2017.06.007,10.1016/j.jedc.2017.06.007
28,"Bernales, A",The success of option listings,2017,JOURNAL OF EMPIRICAL FINANCE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.jempfin.2016.10.004,10.1016/j.jempfin.2016.10.004
29,"Inzunza, A; Moreno, R; Bernales, A; Rudnick, H","CVaR constrained planning of renewable generation with consideration of system inertial response, reserve services and demand participation",2016,ENERGY ECONOMICS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.eneco.2016.07.020,10.1016/j.eneco.2016.07.020
30,"Bernales, A;Guidolin, M",Learning to smile: Can rational learning explain predictable dynamics in the implied volatility surface?,2015,JOURNAL OF FINANCIAL MARKETS,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/j.finmar.2015.10.002,10.1016/j.finmar.2015.10.002
31,"Bernales, A;Guidolin, M",Can we forecast the implied volatility surface dynamics of equity options? Predictability and economic value tests,2014,JOURNAL OF BANKING & FINANCE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.jbankfin.2014.06.002,10.1016/j.jbankfin.2014.06.002
32,"Bernales, A;Beuermann, DW;Cortazar, G",Thinly traded securities and risk management,2014,ESTUDIOS DE ECONOMIA,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-52862014000100001,10.4067/S0718-52862014000100001
33,"Riquelme-Castañeda, Jaime A.; Meza-Martínez, Alberto E.; Carvalho, Roberto J.",Liderazgo y autoridad en la resolución de problemas complejos: hacia un método de gestión,2022,INFORMACION TECNOLOGICA,SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-07642022000200321,10.4067/S0718-07642022000200321
34,"Espinoza-Benavides, J; Guerrero, M; Diaz, D",Dissecting the ecosystems' determinants of entrepreneurial re-entry after a business failure,2021,EUROPEAN BUSINESS REVIEW,SCOPUS/ESCI/UCH/VID,http://dx.doi.org/10.1108/EBR-09-2020-0222,10.1108/EBR-09-2020-0222
35,"Diaz, D","Testing strategic pluralism: The roles of attractiveness and competitive abilities to understand conditionality in men's short-term reproductive strategies (vol 16, e0253362, 2021)",2021,PLOS ONE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1371/journal.pone.0256192,10.1371/journal.pone.0256192
36,"Diaz, D; Ruiz, JL; Tapia, P",The role of pension knowledge in voluntary pension and banking savings in Chile,2021,ACADEMIA-REVISTA LATINOAMERICANA DE ADMINISTRACION,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1108/ARLA-12-2020-0264,10.1108/ARLA-12-2020-0264
37,"Olavarrieta, S; Diaz, D",The strong need for extended research and replications in Latin American and emerging markets,2021,JOURNAL OF BUSINESS RESEARCH,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.jbusres.2021.01.021,10.1016/j.jbusres.2021.01.021
38,"Figueroa, O; Munoz-Reyes, JA; Rodriguez-Sickert, C; Valenzuela, N; Pavez, P; Ramirez-Herrera, O; Pita, M; Diaz, D; Fernandez-Martinez, AB; Polo, P",Testing strategic pluralism: The roles of attractiveness and competitive abilities to understand conditionality in men's short-term reproductive strategies,2020,PLOS ONE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1371/journal.pone.0237315,10.1371/journal.pone.0237315
39,"Munoz-Reyes, JA; Polo, P; Valenzuela, N; Pavez, P; Ramirez-Herrera, O; Figueroa, O; Rodriguez-Sickert, C; Diaz, D; Pita, M",The Male Warrior Hypothesis: Testosterone-related Cooperation and Aggression in the Context of Intergroup Conflict,2020,SCIENTIFIC REPORTS,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1038/s41598-019-57259-0,10.1038/s41598-019-57259-0
40,"Espinoza-Benavides, J; Diaz, D",The entrepreneurial profile after failure,2019,INTERNATIONAL JOURNAL OF ENTREPRENEURIAL BEHAVIOR & RESEARCH,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1108/IJEBR-04-2018-0242,10.1108/IJEBR-04-2018-0242
41,"Cancino C.A., Merigo J.M., Torres J.P., Diaz D.",A bibliometric analysis of venture capital research,2018,"Journal of Economics, Finance and Administrative Science",SCOPUS/SCIELO-otros paises /UCH/VID,http://dx.doi.org/10.1108/JEFAS-01-2018-0016,10.1108/JEFAS-01-2018-0016
