,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
161,1151029,Image Processing and Physical Models for the Interpretation of Cell Migration with 4-Lens Light Sheet Fluorescence Microscopy,01/03/2015,01/03/2018,"S. Hartel / N. Hitschfeld, M. Concha",Programa de Anatomía y Biología del Desarrollo,FONDECYT,Regular
162,ENL15-09,"Delaunay meshes and applications
",01/05/2015,01/05/2016,N. Hitschfeld,Departamento de Ciencias de la Computación,Fondo Central de Investigación,U-APOYA: Proyectos de Enlaces
163,MCC2014,Multimodal Communication Corpus,01/01/2015,01/06/2015,N. Hitschfeld,Departamento de Ciencias de la Computación,Cooperación Internacional: Multilateral y vinculación,Programa Regional TIC-AMSUD
164,DSC_RE2013,Dynamic Selection of Classifiers with Application in Real Environments,01/12/2013,01/12/2014,N. Hitschfeld,Departamento de Ciencias de la Computación,Cooperación Internacional: Multilateral y vinculación,Programa Regional TIC-AMSUD
165,CONRED-2012-999,BioMed-HPC: Red de biología y medicina computacional de alto rendimiento,01/12/2012,01/12/2013,"S. Hartel / M. Cordero, R. Cabrera, A. Maass, G. Rojas, M. Baez, N. Hitschfeld, O. Orellana, J. Letelier, E. Vera, H. Pino, A. Paula Lima, R. Armisen, R. Verdugo, G. Zapata",Programa de Anatomía y Biología del Desarrollo,Fondo Central de Investigación,Programa U-Redes: Línea 2 incentivo a la Consolidación de Red; Domeyko II
166,1120495,Improving the functionality and performance of meshing tools ,01/03/2012,01/03/2015,N. Hitschfeld,Departamento de Ciencias de la Computación,FONDECYT,Regular
167,1120579,Fast computational schemes for the analysis of morpho-topological data from high throughput microscopy,01/03/2012,01/03/2015,"S. Hartel / N. Hitschfeld, M. Concha",Programa de Anatomía y Biología del Desarrollo,FONDECYT,Regular
168,1110152,Meshing tools applied to facial animation,01/03/2011,01/03/2011,N. Hitschfeld / M. Bastarrica,Departamento de Ciencias de la Computación,FONDECYT,Regular
169,10137,Testeando las teorías fundamentales de la naturaleza a través de nuevas observaciones cosmológicas y astrofísicas,01/10/2012,01/10/2015,"L. Campusano / R. Muñoz, G. Palma, N. Zamorano, J. Maza, N. Hitschfeld",Departamento de Astronomía,Programa de Investigación Asociativa,Concurso Anillos en Ciencia y Tecnologia
170,3100141,Generation and adaptation of finite element meshes and applications.,01/03/2010,01/03/2010,N. Hitschfeld,Departamento de Ciencias de la Computación,FONDECYT,Postdoctorado
