,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
0,"Peppi, M.C.; Kania, E.; Talep, R.; Castro, P.; Reginato, G.",Effect of different cutting heights of mechanically pruned grapevines cv. Merlot over three consecutive seasons,2017,SOUTH AFRICAN JOURNAL OF ENOLOGY AND VITICULTURE,SCIELO-otros paises /ISI/UCH/VID,http://dx.doi.org/10.21548/38-2-1609,10.21548/38-2-1609
1,"Peppi M.C., Kania E.",Effects of spur or cane pruning on fruit composition of 'Cabernet Sauvignon' grapes,2017,Acta Horticulturae,SCOPUS/UCH/VID,http://dx.doi.org/10.17660/ActaHortic.2017.1157.3,10.17660/ActaHortic.2017.1157.3
2,"Callejas Rodrigo, Kania Erika, Contreras Americo, Peppi Cecilia, Morales Luis",Evaluación de un método no destructivo para estimar las concentraciones de clorofila en hojas de variedades de uva de mesa,2013,IDESIA,SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-34292013000400003,10.4067/S0718-34292013000400003
3,"Callejas-Rodriguez, R; Rojo-Torres, E; Benavidez-Zabala, C; Kania-Kuhl, E",GROWTH AND DISTRIBUTION OF ROOTS AND ITS RELATIONSHIP WITH THE PRODUCTION POTENTIAL OF TABLE GRAPES,2012,AGROCIENCIA,ISI/SCOPUS/SCIELO-otros paises /UCH/VID,,
4,"Rodriguez, RC;Pinones, MB;Aronowsky, CP;Kuhl, EK",Berry firmness categories in different table grape cultivars (Vitis vinifera L.),2011,REVISTA DE LA FACULTAD DE CIENCIAS AGRARIAS,ISI/SCIELO-otros paises /UCH/VID,,
