,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
0,"Homer, I; Prieto, M; Diaz, V",Use of anti drift nozzles in control of perennial weeds in vineyard nurseries,2020,REVISTA DE LA FACULTAD DE CIENCIAS AGRARIAS,ISI/SCOPUS/SCIELO-otros paises /UCH/VID,,
1,"Bannister, IH; Varon, MP; Martinez, VD",Spray drift with several nozzles under wind breeze in a vineyard nursery,2020,REVISTA DE LA FACULTAD DE AGRONOMIA DE LA UNIVERSIDAD DEL ZULIA,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.47280/RevFacAgron(LUZ).v37.n4.01,10.47280/RevFacAgron(LUZ).v37.n4.01
2,"Longone, V;Gonzalez, F;Zamorano, A;Pino, AM;Araya, J;Diaz, V;Paltrinieri, S;Calari, A;Bertaccini, A;Picciau, L;Alma, A;Fiore, N",Epidemiological aspects of phytoplasmas in Chilean grapevines,2011,BULLETIN OF INSECTOLOGY,ISI/SCOPUS/UCH/VID,,
3,"Gambardella M., Díaz V., Troncoso P., Holmes I., Pertuzé R.",Evaluation of cold-store strawberry plant quality according to different postharvest treatments,2006,Acta Horticulturae,SCOPUS/UCH/VID,,
4,"Pertuzé R., Barrueto M., Díaz V., Gambardella M.",Evaluation of strawberry nursery management techniques to improve quality of plants,2006,Acta Horticulturae,SCOPUS/UCH/VID,,
5,"Gambardella, M; Cadavid, A; Diaz, V; Pertuze, R",Molecular and morphological characterization of wild and cultivated native Fragaria in southern Chile,2005,HORTSCIENCE,ISI/SCOPUS/UCH/VID,,
6,"Gambardella M., Cadavid-Labrada A., Díaz V.",Isozyme and RAPD characterization of wild and cultivated native Fragaria in Southern Chile,2002,Acta Horticulturae,SCOPUS/UCH/VID,,
