,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
28,"Horvitz Lennon, María Inés; Guzmán Dalbora, José Luis","Recensión: COUSO SALAS, Jaime; HERNÁNDEZ BASUALTO, Héctor (dir.): Código penal comentado. Parte especial. Libro segundo, título VI (arts. 261 a 341)",2019,POLITICA CRIMINAL,SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-33992019000200595,10.4067/S0718-33992019000200595
29,"Horvitz Lennon, María Inés",La insostenible situación de la ejecución de las penas privativas de libertad: ¿vigencia del Estado de derecho o estado de naturaleza?,2018,POLITICA CRIMINAL,SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-33992018000200904,10.4067/S0718-33992018000200904
30,"Lorca, R",Could We Live Together Without Punishment? On the Exceptional Status of the Criminal Law,2023,CRIMINAL LAW AND PHILOSOPHY,SCOPUS/ESCI/UCH/VID,http://dx.doi.org/10.1007/s11572-021-09617-1,10.1007/s11572-021-09617-1
31,Lorca R.,Punishing the Poor and the Limits of Legality,2022,"Law, Culture and the Humanities",SCOPUS/UCH/VID,http://dx.doi.org/10.1177/1743872118789985,10.1177/1743872118789985
32,"Lorca R., Rochow D., Purán V.",Extreme indifference: Foreigners in Chilean prisons,2022,ONATI SOCIO-LEGAL SERIES,SCOPUS/UCH/VID,http://dx.doi.org/10.35295/OSLS.IISL/0000-0000-0000-1217,10.35295/OSLS.IISL/0000-0000-0000-1217
33,"Lorca, R",Impunity thick and thin: The International Criminal Court in the search for equality,2022,LEIDEN JOURNAL OF INTERNATIONAL LAW,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1017/S0922156522000164,10.1017/S0922156522000164
34,"Lorca Ferreccio, Rocío",Castigar sin Estado: Consideraciones sobre la Corte Penal Internacional y la Naturaleza del Derecho Penal,2020,POLITICA CRIMINAL,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-33992020000100290,10.4067/S0718-33992020000100290
35,"Lorca, Rocío",Exploitation and Global Justice,2018,REVISTA DE CIENCIA POLITICA,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/s0718-090x2018000100105,10.4067/s0718-090x2018000100105
36,"Beade, Gustavo A.; Lorca, Rocío",¿Quién tiene la culpa y quién puede culpar a quién? Un diálogo sobre la legitimidad del castigo en contextos de exclusión social,2017,Isonomía,SCIELO-otros paises /UCH/VID,,
37,"Ferreccio, RL",Punishing others. For a Democratic Revival of Criminal Law,2017,ICON-INTERNATIONAL JOURNAL OF CONSTITUTIONAL LAW,ISI/UCH/VID,http://dx.doi.org/10.1093/icon/mox042,10.1093/icon/mox042
