,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
33,"Merchan, J ; Lavayen, V ; Jara, P ; Sanchez, V ; Yutronic, N",Conductivity properties of thiourea- and urea-halogen inclusion compounds with diquinuclidinium cation as guest,2008,JOURNAL OF THE CHILEAN CHEMICAL SOCIETY,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0717-97072008000200011,10.4067/S0717-97072008000200011
34,Barrientos L; Merchan J; Yutronic N; Jara P.,Selective adhesion of gold nanopArticulos onto microcrystal faces of cyclodextrin/octanethiol inclusion compound produced by magnetron sputtering,2007,"2007 NSTI Nanotechnology Conference and Trade Show - NSTI Nanotech 2007, Technical Proceedings",SCOPUS/UCH/VID,,
35,"Diaz, C ; Valenzuela, ML ; Yutronic, N",Polyphosphazenes as solid templates for the formation of monometallic and bimetallic nanostructures,2007,JOURNAL OF INORGANIC AND ORGANOMETALLIC POLYMERS AND MATERIALS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s10904-007-9151-2,10.1007/s10904-007-9151-2
36,"Rodriquez-Llamazares, S ; Jara, P ; Yutronic, N ; Noyong, A ; Bretschneider, J ; Simon, U",Face preferred deposition of gold nanoparticles on alpha-cyclodextrin/octanethiol inclusion compound,2007,JOURNAL OF COLLOID AND INTERFACE SCIENCE,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/j.jcis.2007.07.066,10.1016/j.jcis.2007.07.066
37,"Rodriquez-Llamazares, S ; Yutronic, N ; Jara, P ; Englert, U ; Noyong, M ; Simon, U",The structure of the first supramolecular alpha-cyclodextrin complex with an aliphatic monofunctional carboxylic acid,2007,EUROPEAN JOURNAL OF ORGANIC CHEMISTRY,SCOPUS/ISI/UCH/VID,,
38,"Barrientos, L ; Yutronic, N ; del Monte, F ; Gutierrez, MC ; Jara, P",Ordered arrangement of gold nanoparticles on an alpha-cyclodextrin - dodecanethiol inclusion compound produced by magnetron sputtering,2007,NEW JOURNAL OF CHEMISTRY,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1039/b706346f,10.1039/b706346f
39,"Merchan, J ; Yutronic, N ; Jara, P ; Garland, M ; Baggio, R",Protonated bis(quinuclidine) included in channel thiourea-bromide and ribbons thiourea-iodide lattice: New thiourea inclusion compounds,2006,JOURNAL OF INCLUSION PHENOMENA AND MACROCYCLIC CHEMISTRY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s10847-006-9111-4,10.1007/s10847-006-9111-4
40,"Merchan, J; Yutronic, N; Garland, MT; Baggio, R","Protonated bis(quinuclidine) included in a novel ""bichannel"" (urea)-chloride host: a very large urea channel",2004,SUPRAMOLECULAR CHEMISTRY,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1080/10610270310001614223,10.1080/10610270310001614223
41,"Yutronic, N; Merchan, J; Jara, P; Manriquez, V; Wittke, O; Gonzalez, G",Single-crystal anisotropic proton conductivity in the clathrate of the hvdrogen-diquinuclidine ion inserted in a polyanionic thiourea-chloride matrix,2004,SUPRAMOLECULAR CHEMISTRY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1080/10610270412331286003,10.1080/10610270412331286003
42," Jara, P; Canete, X; Lavayen, V; Yutronic, N","Inclusion compounds of alpha- and gamma-cyclodextrins with n-alkylamine (n=12,18)",2004,JOURNAL OF THE CHILEAN CHEMICAL SOCIETY,ISI/SCOPUS/UCH/VID,,
43,"Jara, P; Gonzalez, G; Manriquez, V; Wittke, O; Yutronic, N",IRA and C-13-NMR spectral properties of the layered inclusion compound bis(thiourea)hexamethylenetetramine.,2004,JOURNAL OF THE CHILEAN CHEMICAL SOCIETY,SCIELO-Chile/SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.4067/S0717-97072004000100008,10.4067/S0717-97072004000100008
44,"Carriedo, GA;Alonso, FJG;Vizcaino, SL;Valenzuela, CD;Yutronic, N","The reaction of the bis-spirocyclic phosphazene [N3P3(O2C12H8)(2)Cl-2](O2C12H8=2,2 '-dioxybiphenyl) with thiophenols, in the presence of alkali carbonates",2003,PHOSPHORUS SULFUR AND SILICON AND THE RELATED ELEMENTS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1080/10426500390212951,10.1080/10426500390212951
