,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
62,U-CREA-08/14,Grabación en CD del Dúo Orellana & Orlandini,01/04/2014,01/04/2014,L. Orlandini,Departamento de Música,Fondo Central de Investigación,Fondo de Creación Artística
63,CA 10/04,Grabación de Música Chilena del Cuarteto de Guitarras de Chile,01/10/2010,01/10/2011,L. Orlandini,Departamento de Música,Fondo Central de Investigación,CREACION ARTISTICA DID
64,CA 05/10,Grabación de suites de Johann Sebastián Bach en guitarra,01/10/2005,01/10/2006,L. Orlandini,Departamento de Música,Fondo Central de Investigación,CREACION ARTISTICA DID
65,CSSOC-2012-262,Diseño y construcción de un instrumento de evaluación de conductas musicales para  el acceso de aspirantes a estudios de Música en la Universidad de Chile,01/09/2012,01/09/2012,C. Merino / M. Oyanedel,Departamento de Música,Fondo Central de Investigación,"U-APOYA: CS SOCIALES, HUMANIDADES, ARTES Y EDUCACIÓN"
66,CA19/17,Flautas de la Chile en viaje,01/10/2017,01/10/2018,W. Padilla,Departamento de Música,Fondo Central de Investigación,CREACION ARTISTICA DID
67,CA 05/11,Album Coral Mistralianos. Creación de relatos de la Interpretación de obras de compositores chilenos,01/10/2005,01/10/2006,S. Sandoval,Departamento de Música,Fondo Central de Investigación,CREACION ARTISTICA DID
68,UCREAC-2011-3632,MESTIZA: Música chilena e iberoamericana para guitarra y otros instrumentos,01/12/2011,01/12/2012,N. Valdebenito,Departamento de Música,Fondo Central de Investigación,U-APOYA LINEA 4 : CREACIÓN ARTÍSTICA
69,16988-9,"Las guitarras que hicieron historia en los años 50 y 60: una aproximación a los artistas invisibles de la música popular Chilena 
",01/03/2011,01/03/2012,N. Valdebenito,Departamento de Música,Fondos de Cultura,Fondo de la Música
70,10791,Grabación y edición en disco compacto de obras chilenas y extranjeras del siglo XX,01/12/2004,01/12/2005,N. Valdebenito,Departamento de Música,Fondos de Cultura,Fondart Nacional
71,627460,"Catalogación, puesta en valor y difusión de la colección de fotografías y registros de audio de música popular y folklórica del siglo XX custodiadas en el CEDIM-UChile",01/03/2022,01/03/2023,F. Vera,Departamento de Música,Fondos de Cultura,Fondo de la Música
72,597240,"Catastro, inventario, conservación priMaría, puesta en valor y difusión del ""Centro de documentación e investigación musical del Departamento de Música de la Facultad de Artes de la Universidad de Chile""",01/01/2021,01/01/2022,F. Vera,Departamento de Música,Fondos de Cultura,Fondo de la Música
73,CA11/18,"Violeta de Chile, para piano, voz y orquesta",01/08/2018,01/08/2019,M. Viertel,Departamento de Música,Fondo Central de Investigación,CREACION ARTISTICA DID
74,U-CREA-2014-73623,Resignificación de la estética de la obra de Violeta Parra en el Chile actual,01/07/2014,01/07/2015,M. Viertel,Departamento de Música,Fondo Central de Investigación,Fondo de Creación Artística
75,INNOV-1-1,Caracterización del sonido de instrumentos musicales latinoamericano a través de un registro multi-micrófono ,01/01/2014,01/07/2015,"L. Cendoyya / R. Cori, E. Cantón, M. Villafruela",Departamento de Música,Iniciativa Bicentenario Juan Gómez Millas,Fondo de innovación en investigación disciplinaria
76,1288,"Producir en CD seis obras contemporáneas de compositores chilenos
",01/03/2013,01/03/2014,M. Villafruela,Departamento de Música,Fondos de Cultura,Fondo de la Música
77,15964-6,"Estrenar y grabar seis obras contemporáneas inéditas de compositores chilenos para cuarteto de cámara mixto (flauta, saxofón, violonchelo y arpa) 
",01/03/2011,01/03/2012,M. Villafruela,Departamento de Música,Fondos de Cultura,Fondo de la Música
78,CA 07/01,"Producción de un Disco Compacto con obras originales y transcritas para saxofón y piano, de compositores chilenos y latinoamericanos.",01/10/2007,01/10/2008,M. Villafruela,Departamento de Música,Fondo Central de Investigación,CREACION ARTISTICA DID
79,CA99/015,"Crear, registrar y editar en CD obras originales para saxofón y percusión de compositores chilenos",01/03/1999,01/03/2000,M. Villafruela,Departamento de Música,Fondo Central de Investigación,CREACION ARTISTICA DID
80,577037,Continuidad de estudios Magister en Interpretación Musical - Universidad de Chile,01/01/2021,01/01/2022,M. la Rivera,Departamento de Música,Fondos de Cultura,Fondo de la Música
