,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
91,"Cordova-Alarcon, VR; Araneda, C; Jilberto, F; Magnolfi, P; Toledo, MI; Lam, N","Genetic Diversity and Population Structure of Genypterus chilensis, a Commercial Benthic Marine Species of the South Pacific",2019,FRONTIERS IN MARINE SCIENCE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3389/fmars.2019.00748,10.3389/fmars.2019.00748
92,"Macaya, C; Lam, N; Vila, I",Embryological development of the high-altitude killifish Orestias ascotanensis Parenti 1984 (Teleostei: Cyprinodontidae),2019,ENVIRONMENTAL BIOLOGY OF FISHES,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1007/s10641-019-00859-6,10.1007/s10641-019-00859-6
93,"Araya-Jaime, C; Lam, N; Pinto, IV; Mendez, MA; Iturra, P","Chromosomal organization of four classes of repetitive DNA sequences in killifish Orestias ascotanensis Parenti, 1984 (Cyprinodontiformes, Cyprinodontidae)",2017,COMPARATIVE CYTOGENETICS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3897/CompCytogen.v11i3.11729,10.3897/CompCytogen.v11i3.11729
94,"Lam, N; Cordova, V; Ulloa, P; Araneda, C; Di Genova, A; Maass, A; Iturra, P",RESPONSE OF GENES INVOLVED IN LIPID METABOLISM OF ATLANTIC SALMON FAMILIES FED TO PARTIAL PLANT OIL-DIET,2017,AQUACULTURE,ISI/UCH/VID,,
95,"Arratia, G; Vila, I; Lam, N; Guerrero, CJ; Quezada-Romegialli, C",Morphological and taxonomic descriptions of a new genus and species of killifishes (Teleostei: Cyprinodontiformes) from the high Andes of northern Chile,2017,PLOS ONE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1371/journal.pone.0181989,10.1371/journal.pone.0181989
96,"Araneda, C; Lam, N; Iturra, P; Jilberto, F; Cordova, V; Gallardo, P",Utility of five SSR markers for genetic diversity and paternity exclusion analysis in the Patagonian toothfish,2017,LATIN AMERICAN JOURNAL OF AQUATIC RESEARCH,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.3856/vol45-issue1-fulltext-18,10.3856/vol45-issue1-fulltext-18
97,"Correa, C;Pastenes, L;Iturra, P;Calderon, P;Vasquez, D;Lam, N;Salinas, H;Mendez, MA","Confirmation of the presence of Alsodes pehuenche Cei, 1976 (Anura, Alsodidae) in Chile: morphological, chromosomal and molecular evidence",2013,GAYANA,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0717-65382013000200006,10.4067/S0717-65382013000200006
98,"Araneda, C ; Lam, N ; Diaz, NF ; Cortez, S ; Perez, C ; Neira, R ; Iturra, P ","Identification, development, and characterization of three molecular markers associated to spawning date in Coho salmon (Oncorhynchus kisutch)",2009,AQUACULTURE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.aquaculture.2009.08.003,10.1016/j.aquaculture.2009.08.003
99," Northland-Leppe, I ; Lam, N ; Jara-Seguel, P ; Capetillo-Arcos, J ","CHROMOSOMES AND Ag-NOR LOCATION IN FLUVIATE POPULATIONS OF SALMO TRUTTA FARIO L. 1758 (SALMONIFORMES: SALMONIDAE) FROM ATACAMA DESERT, CHILE",2009,GAYANA,ISI/SCIELO-Chile/SCOPUS/UCH/VID,,
100,"Lam, N ; Araneda, C ; Diaz, NF ; Iturra, P",Physical mapping of SCAR-RAPD markers associated to spawning date and flesh color traits in cultivated coho salmon (Oncorhynchus kisutch),2007,AQUACULTURE,ISI/UCH/VID,http://dx.doi.org/10.1016/j.aquaculture.2007.07.118,10.1016/j.aquaculture.2007.07.118
101,"Lam, N; Ocalewicz, K; Iturra, P",Omyp9 sex probe application to identify the Y-chromosomes of androgenetic rainbow trout from rutki strain,2005,AQUACULTURE,ISI/UCH/VID,,
102,"Iturra, P;Lam, N;de la Fuente, M;Vergara, N;Medrano, JF",Characterization of sex chromosomes in rainbow trout and coho salmon using fluorescence in situ hybridization (FISH),2001,GENETICA,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1023/A:1013725717142,10.1023/A:1013725717142
103,"Gonzalez-Verdugo, H; Magofke, JC; Mella, C","Productivity, intake and biological efficiency in New Zealand Friesian and F-1 (Jersey-New Zealand Friesian) cows calved during late winter in the X-th Region, Chile",2005,ARCHIVOS DE MEDICINA VETERINARIA,SCIELO-Chile/SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.4067/S0301-732X2005000100006,10.4067/S0301-732X2005000100006
