,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
83,"Meisel, L; Fonseca, B; Gonzalez, S; Baeza-Yates, R; Cambiazo, V; Campos, R; Gonzalez, M; Orellana, A; Retamales, J; Silva, H",A rapid and efficient method for purifying high quality total RNA from peaches (Prunus persica) for functional genomics analyses,2005,BIOLOGICAL RESEARCH,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0716-97602005000100010,10.4067/S0716-97602005000100010
84,"Reginato G.H., Carrasco Ó., De Cortázar V.G.",Evolution of planting and training systems in apple and peach orchards over 25 years of intensive fruit industry development in chile,2008,Acta Horticulturae,SCOPUS/UCH/VID,,
85,"Tapia R., Botti C., Carrasco O., Prat L., Franck N.",Effect of four irrigation rates on growth of six fig tree varieties,2003,Acta Horticulturae,SCOPUS/UCH/VID,,
86,"Corral, R; Carrasco, B; Ramirez, C; Marchant, L; Pena, A; Covarrubias, JI; Meisel, LA; Pacheco, I; Bascunan-Ortiz, ER; Silva, H","Genetic diversity, polyphenolic composition and fruit quality trait phenotypic analyses of a Chilean heritage blood-flesh peach (Prunus persica L.)",2022,INTERNATIONAL JOURNAL OF AGRICULTURE AND NATURAL RESOURCES,SCIELO-Chile/SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.7764/ijanr.v49i3.2302,10.7764/ijanr.v49i3.2302
87,"Correa, J; Amoros, A; Silva, H; Covarrubias, JI; Escalona, VH",Effect of Water Treatment and Immersion in Calcium Salt Solutions on the Quality of Fruits of Peumo Pink Tomato (Solanum lycopersicum L.) Stored under Cold Conditions,2022,POLISH JOURNAL OF FOOD AND NUTRITION SCIENCES,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.31883/pjfns/150028,10.31883/pjfns/150028
88,"Cortiella, MGI; Ubeda, C; Covarrubias, JI; Laurie, VF; Pena-Neira, A",Chemical and Physical Implications of the Use of Alternative Vessels to Oak Barrels during the Production of White Wines,2021,MOLECULES,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3390/molecules26030554,10.3390/molecules26030554
89,"Salazar, O; Manrique, A; Tapia, Y; Casanova, M; Govan, J; Covarrubias, JI; Contreras, A; Cabeza, RA",The Development of a Model for Recommending the Application of Zinc Fertilizer in the Mediterranean Region of Central Chile,2021,JOURNAL OF SOIL SCIENCE AND PLANT NUTRITION,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s42729-020-00357-0,10.1007/s42729-020-00357-0
90,"Cortiella, Mariona Gil, I; Ubeda, Cristina; Ignacio Covarrubias, Jose; Pena-Neira, Alvaro","Chemical, physical, and sensory attributes of Sauvignon blanc wine fermented in different kinds of vessels",2020,INNOVATIVE FOOD SCIENCE & EMERGING TECHNOLOGIES,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/j.ifset.2020.102521,10.1016/j.ifset.2020.102521
91,"Osorio R., Cáceres C., Covarrubias J.I.","Vegetative and Physiological Responses of ""Emerald"" Blueberry to Ammoniacal Sources with a Nitrification Inhibitor",2020,JOURNAL OF SOIL SCIENCE AND PLANT NUTRITION,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s42729-019-00135-7,10.1007/s42729-019-00135-7
92,"Tapia, Y; Casanova, M; Castillo, B; Acuna, E; Covarrubias, J; Antilen, M; Masaguer, A",Availability of copper in mine tailings with humic substance addition and uptake by Atriplex halimus,2019,ENVIRONMENTAL MONITORING AND ASSESSMENT,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s10661-019-7832-2,10.1007/s10661-019-7832-2
