,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
64,3110149,Mechanical and cooperative properties of dimeric proteins. A computational simulation study.,01/03/2011,01/03/2013,G. Gutiérrez,Departamento de Física,FONDECYT,Postdoctorado
65,Act-1115,"Física de Plasma, Potencia Pulsada y Biología Celular para Energía, Vida y Medio Ambiente",01/10/2012,01/10/2015,"K. Marcelain, R. Armisen, J. Tapia, G. Gutiérrez",Comisión Chilena de Energía Núclear,Programa de Investigación Asociativa,Concurso Anillos en Ciencia y Tecnologia
66,1100589,Spectroscopy of complex materials: from experiments to electronic structure calculations,01/03/2010,01/03/2010,G. Gutiérrez,Departamento de Física,FONDECYT,Regular
67,1100422,"Computer simulation of materials: from structure of glasses, properties of nanostructures, to shock wave phenomena",01/03/2010,01/03/2010,G. Gutiérrez,Departamento de Física,FONDECYT,Regular
68,FA9550-06-1-0540,Thermophysical modeling of novel machinable ceramics,01/12/2006,01/12/2009,G. Gutiérrez,Departamento de Física,Gobierno USA,The Air Force Office of Scientific Research (AFOSR)
69,3090045,Study of biological system under the efect of shock waves.,01/03/2009,01/03/2011,G. Gutiérrez,Departamento de Física,FONDECYT,Postdoctorado
70,3080064,Funtionalized carbon nanotubes: A computational Characterization.,01/03/2008,01/03/2008,G. Gutiérrez,Departamento de Física,FONDECYT,Postdoctorado
71,CIEX-3,Cooperación internacional para simulación de nanobio sistemas,01/12/2007,01/12/2008,G. Gutiérrez,Departamento de Física,Programa Bicentario de Ciencia y Tecnología,Colaboración Internacional de Excelencia
72,1070244,"Theoretical study of structural, mechanical and magnetic properties of materials: from atomic to nanoscopic regime",01/03/2007,01/03/2010,G. Gutiérrez,U. Católica de Valparaiso,FONDECYT,Regular
73,1070080,Study of small metallic clusters by computer simulations,01/03/2007,01/03/2009,"J. Rogan / M. Kiwi, G. Gutiérrez",Departamento de Física,FONDECYT,Regular
74,7060212,Study of Properties of Materials by Computer Simulation: from Atomic to Nanoscopic Regime,01/03/2006,01/03/2007,G. Gutiérrez,Departamento de Física,FONDECYT,Cooperación Internacional
75,ADI24,Simulación computacional molecular de nanomateriales y sistemas biológicos de interés experimental,01/12/2006,01/12/2009,G. Gutiérrez,Departamento de Física,Programa Bicentario de Ciencia y Tecnología,Anillos en Ciencias y Tecnologia
76,7050162,Stydy of Properties of Materials by Computer Simulation: from Atomic to Nanoscopic Regime,01/03/2005,01/03/2006,G. Gutiérrez,Departamento de Física,FONDECYT,Cooperación Internacional
77,1050154,Study of nanostructures and high pressure materials by computer simulations ,01/06/2005,01/06/2005,"J. Rogan / G. Gutiérrez, M. Kiwi",Departamento de Física,FONDECYT,Regular
78,1030063,Study of Properties of Materials by Computer Simulation: from Atomic to Nanoscopic Regime,01/03/2003,01/03/2007,G. Gutiérrez,Depto. de Física,FONDECYT,Regular
79,3970021,Atomistic simulations by means of density functional theory,01/03/1997,01/03/2000,G. Gutiérrez / P. Fuentealba,Departamento de Física,FONDECYT,Postdoctorado
80,NC160041,Núcleo Milenio física de la materia activa,01/05/2017,01/09/2023,"R. Soto / F. Barra, M. Cordero, F. Guzmán",Departamento de Física,Iniciativa científica Milenio,Núcleos Milenio
81,314-112,Interactions between warm cloud microphysics and radiation in very warm climates,01/10/2013,01/10/2013,F. Guzmán / R. Rondanelli,Departamento de Geofísica,FONDECYT,Postdoctorado
82,1960866,Non-Noetherian Symmetries And Non-Canonical Structures In Physics,01/03/1996,01/03/1999,S. Hojman,Departamento de Física,FONDECYT,Regular
83,1930883,Construcción de estructuras hamiltonianas para sistemas dinámicos,01/03/1993,01/03/1996,S. Hojman,Departamento de Física,FONDECYT,Regular
84,1910857,Simetrías no-noetherianas y sus aplicaciones,01/03/1991,01/03/1993,S. Hojman,Departamento de Física,FONDECYT,Regular
85,1910858,Modelos matemáticos de objetos celestes,01/03/1991,01/03/1993,"N. Zamorano, S. Hojman",Departamento de Física,FONDECYT,Regular
86,IM21_11448_en,"Millennium Institute for Sustainable, Livable, and Healthy Cities",01/03/2023,01/03/2023,"J. Valdivia / M. Correa, J. Rogan, F. Torres, M. Kiwi",Departamento de Física,Iniciativa Científica Milenio,Institutos Milenios en Ciencias Exactas y Naturales
87,1211902,Computational and Theoretical Modeling of Magnetic Metal-Organic Superlattices,01/03/2021,01/03/2025,M. Kiwi,Departamento de Física,FONDECYT,Regular
