,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
0,23782,"Proyecto zero
",01/03/2013,01/03/2014,C. López,"Dirección Centro de Extensión Artística y Cultural ""D. S. C.""",Fondos de Cultura,Fondo de la Música
