,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
0,"Morales, D; Canales, J; Morgan, A; Blanco, C; Saldias, M; Silva, I; Rivas, J; Riquelme, D; Leiva-Salcedo, E; Caceres, M; Cerda, O",TRPM4 channels regulate migration and invasiveness of melanoma cells.,2016,MOLECULAR BIOLOGY OF THE CELL,ISI/UCH/VID,,
1,"Ortiz, L;Recabarren, T;Colombo, A;Leiva-Salcedo, E;Romero, A;Rivas, J;Silva, I;Flores, G;Alvarez, A;Caceres, M;Cerda, O",TRPM4 channels are required for biomechanical remodeling during wound healing,2014,MOLECULAR BIOLOGY OF THE CELL,ISI/UCH/VID,,
2,"Rodriguez, H; Espinoza-Navarro, O; Penafiel, C; Escobar, E; Silva, I; Quiroz, P; Arriaza, C; Castro, ME; Sanchez, C; Aria, M; Michea, A",Stem Cells and Androgen Receptor in Human Periapical Periodontitis,2011,INTERNATIONAL JOURNAL OF MORPHOLOGY,ISI/SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0717-95022011000300048,10.4067/S0717-95022011000300048
3,"Rodriguez, H; Espinoza-Navarro, O; Silva, I; Quiroz, P; Arriaza, C; Sanchez, C; Vallejos, R; Castro, ME; Arias, M; Jimenez, L; Fernandez, E",Histological Description of the Interaction Between Muscle Fibers and Connective Tissue of the Fascia of the Human Trapezius Muscle,2011,INTERNATIONAL JOURNAL OF MORPHOLOGY,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0717-95022011000100049,10.4067/S0717-95022011000100049
4,"Rodriguez, HH ; Espinoza-Navarro, O ; Silva, I ; Needham, D ; Castro, ME ; Sarabia, L ; Inostroza, J ; Jimenez, L",The effect of paraoxon on spermatogenesis in Dugesia gonocephala from the Chilean Altiplano: proliferation and apoptosis,2011,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s11356-010-0385-0,10.1007/s11356-010-0385-0
5," Rodriguez, H ; Silva, I ; Jimenez, L ; Sanchez, C ; Espinoza-Navarro, O ; Boarelli, P ; Fornes, M ",Cav-1 positive cells and tubular cycle stages in the adult testes,2009,REVISTA INTERNACIONAL DE ANDROLOGIA,ISI/SCOPUS/UCH/VID,,
6,"Erazo, S;Negrete, R;Zaldivar, M;Backhouse, N;Delporte, C;Silva, I;Belmonte, E;Lopez-Perez, JL;San Feliciano, A",Methyl psilalate: A new antimicrobial metabolite from Psila boliviensis,2002,PLANTA MEDICA,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1055/s-2002-19866,10.1055/s-2002-19866
