,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
190,"Rojas, ME; Galleguillos, M; Diaz, S; Machuca, A; Carbonero, A; Smith, PA","Evidence of exotoxin secretion of Piscirickettsia salmonis, the causative agent of piscirickettsiosis",2013,JOURNAL OF FISH DISEASES,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1111/jfd.12019,10.1111/jfd.12019
191,"Galleguillos, M;de los Reyes, RP;Kessi, E;Gonzalez, E;Letelier, ME;Valdivia, G;Adarmes, H",Glutathione S-transferase activity in synovial membrane of normal and altered equine metacarpophalangeal joint,2012,ARCHIVOS DE MEDICINA VETERINARIA,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0301-732X2012000200012,10.4067/S0301-732X2012000200012
192,"Galleguillos, M ; Nunez, F ; Letelier, ME ; Contesse, B ; Adarmes, H ",Detection of nitric oxide synthase isoenzymes (NOS) in normal and alterated synovial membrane from equine metacarpophalangeal joint,2011,ARCHIVOS DE MEDICINA VETERINARIA,ISI/SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0301-732X2011000200012,10.4067/S0301-732X2011000200012
193,"Parraguez, VH ; Atlagich, MA ; Urquieta, B ; Galleguillos, M ; Reyes, MDL ; Kooyman, DL ; Araneda, S ; Raggi, LA",Expression of vascular endothelial growth factor and endothelial nitric oxide synthase is increased in the placenta of sheep at high altitude in the Andes,2010,CANADIAN JOURNAL OF VETERINARY RESEARCH-REVUE CANADIENNE DE RECHERCHE VETERINAIRE,ISI/SCOPUS/UCH/VID,,
194,"Muller, AJ; Letelier, ME; Galleguillos, MA; Molina-Berrios, AE; Adarmes, HH",Comparison of the antioxidant effects of synovial fluid from equine metacarpophalangeal joints with those of hyaluronic acid and chondroitin sulfate,2010,AMERICAN JOURNAL OF VETERINARY RESEARCH,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.2460/ajvr.71.4.399,10.2460/ajvr.71.4.399
195,"Villasante, A; Araneda, OF; Behn, C; Galleguillos, M; Adarmes, H",Antioxidant capacity and oxidative damage determination in synovial fluid of chronically damaged equine metacarpophalangeal joint,2010,VETERINARY RESEARCH COMMUNICATIONS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s11259-009-9338-9,10.1007/s11259-009-9338-9
196," Adarmes, H ; Solis, JP ; Muller, A ; Galleguillos, M ",Nitrite determination as a stable metabolite of nitric oxide in synovial fluid of equine metacarpophalangeal joint,2009,ARCHIVOS DE MEDICINA VETERINARIA,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0301-732X2009000300010,10.4067/S0301-732X2009000300010
197,"Parraguez, VH ; Atlagich, M ; Urquieta, B ; Galleguillos, M ; De Los Reyes, M ; Kooyman, DL ; Araneda, S ; Raggi, LA",Placental vascular endothelial growth factor and endothelial nitric oxide synthase are increased in sheep pregnancy at high altitude,2008,REPRODUCTION IN DOMESTIC ANIMALS,ISI/UCH/VID,,
198,"Adarmes, H ; Vasquez, F ; Galleguillos, M ; Gonzalez, E",Detection of glycosaminoglycans of the articular cartilage matrix in the synovial fluid of equine carpal joint with chip fracture,2008,ARCHIVOS DE MEDICINA VETERINARIA,SCIELO-Chile/SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.4067/S0301-732X2008000100011,10.4067/S0301-732X2008000100011
199,"Larenas, J; Galleguillos, M; Adarmes, H; Ramirez, AM; Gatica, C; Smith, PA",Virulence and electrophoretic profiles of the Piscirickettsia salmonis type strain LF-89 in different culture passage numbers,2006,BULLETIN OF THE EUROPEAN ASSOCIATION OF FISH PATHOLOGISTS,ISI/SCOPUS/UCH/VID,,
200,"Adarmes, H; Croxatto, A; Galleguillos, M; Gonzalez, E","Concentration of glycosaminoglycan, aldehydes and protein in synovial fluid from normal and damaged equine metacarpophalangeal joints",2006,ARCHIVOS DE MEDICINA VETERINARIA,SCIELO-Chile/SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.4067/S0301-732X2006000100007,10.4067/S0301-732X2006000100007
201,"Adarmes, H ; Aracena, L ; Galleguillos, M ; Gonzalez, E",Age related effect on proteoglycans size in equine articular cartilage,2006,ARCHIVOS DE MEDICINA VETERINARIA,SCIELO-Chile/SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.4067/S0301-732X2006000300007,10.4067/S0301-732X2006000300007
202,"Adarmes, H;Riveros, A;Galleguillos, M;Gonzalez, QFE",Synovial fluid glycosaminoglycan concentration in metacarpophalangeal joint of castrated horses and mares of different ages,2003,ARCHIVOS DE MEDICINA VETERINARIA,SCIELO-Chile/SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.4067/S0301-732X2003000100005,10.4067/S0301-732X2003000100005
