,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
32,CA15/20,"Textil Sonoro, memorias entrelazadas del cuerpo y la escena",01/06/2021,01/08/2022,M. Lobos,Departamento de Teatro,Fondo Central de Investigación,CREACION ARTISTICA DID
33,490056,"Imaginarios en tránsito 1995 - 2015, La Cuadrienal de Praga y las transformaciones de las prácticas del diseño escénico en Chile",01/03/2019,01/03/2020,M. Lobos,Departamento de Teatro,Fondos de Cultura,Fondart Nacional
34,U-CREA-2014-73412,"El lugar de la mirada. Investigaciones en torno al espacio, el tiempo y la frontera",01/07/2014,01/07/2015,M. Lobos,Departamento de Teatro,Fondo Central de Investigación,Fondo de Creación Artística
35,UCREAC-2011-3524,"Espacio, lugar y corporalidad como soportes para la creación escénica interdisciplinar",01/12/2011,01/12/2011,M. Lobos,Departamento de Teatro,Fondo Central de Investigación,U-APOYA LINEA 4 : CREACIÓN ARTÍSTICA
36,CA06/13,Origen y Estereotípo del traje de la mujer campesina del valle central de Chile,01/07/2006,01/07/2007,M. Lobos,Departamento de Teatro,Fondo Central de Investigación,CREACION ARTISTICA DID
37,36610,"Reversible: proyecto Praga 2007, diseño teatral Universidad de Chile",01/12/2006,01/12/2007,M. Lobos,Departamento de Teatro,FONDART,Artes Integradas
38,SOC-03/9-2,La visualidad escénica del actual Teatro Chileno Independiente,01/03/2003,01/03/2003,M. Lobos / S. Navarro,Departamento de Teatro,Fondo Central de Investigación,"CS. SOCIALES, HUMANIDADES Y EDUCACION"
39,131688,Diseño teatral Chile-Praga 2002. Salon de alumnos,01/12/2002,01/12/2003,M. Lobos,Departamento de Teatro,FONDART,Artes Integradas
40,CA99/010,Diseño teatral en Chile: un lenguaje actual que nació en la década del 40,01/03/1999,01/03/2000,S. Navarro / M. Lobos,Departamento de Teatro,Fondo Central de Investigación,CREACION ARTISTICA DID
41,CREA-3-3,Teatro y educación itinerante (TEI) Diálogos por una pedagogía crítica de la escena,01/12/2015,01/09/2016,"A. Murath / C. Larenas, H. Ponce, P. Olivares",Departamento de Teatro,Iniciativa Bicentenario Juan Gómez Millas,Fondo de creación artística
42,14688-9,"Especialización en la interpretación y técnica vocal, según pantheatre
",01/03/2010,01/03/2011,A. Murath,Departamento de Teatro,Fondos de Cultura,Fondart Nacional
43,U-CREA-2014-73517,"Volumen y silueta del vestuario histórico femenino de 1770, 1850, 1880, 1900 y 1920",01/04/2014,01/04/2014,S. Navarro,Departamento de Teatro,Fondo Central de Investigación,Fondo de Creación Artística
44,CA 09/05,Desarrollo y evolución del Edificio Teatral en la historia del teatro (Escena y Técnica),01/03/2009,01/03/2009,S. Navarro,Departamento de Teatro,Fondo Central de Investigación,CREACION ARTISTICA DID
45,SOC-03/9-2,La visualidad escénica del actual Teatro Chileno Independiente,01/03/2003,01/03/2003,M. Lobos / S. Navarro,Departamento de Teatro,Fondo Central de Investigación,"CS. SOCIALES, HUMANIDADES Y EDUCACION"
46,CA99/010,Diseño teatral en Chile: un lenguaje actual que nació en la década del 40,01/03/1999,01/03/2000,S. Navarro / M. Lobos,Departamento de Teatro,Fondo Central de Investigación,CREACION ARTISTICA DID
