,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
0,1950530,Teoría del funcional de la densidad y sus aplicaciones en átomos y moléculas,01/03/1995,01/03/1998,P. Fuentealba / O. Reyes,Departamento de Física,FONDECYT,Regular
1,1910839,"Átomos, moléculas y sus interacciones",01/03/1991,01/03/1994,P. Fuentealba / O. Reyes,Departamento de Física,FONDECYT,Regular
