,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
71,"Ibarra, C; Jimenez, G; O'Ryan, R; Blanco, G; Cordero, L; Insunza, X; Moraga, P; Rojas, M; Sapiains, R",Scientists and climate governance: A view from the South,2022,ENVIRONMENTAL SCIENCE & POLICY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.envsci.2022.09.012,10.1016/j.envsci.2022.09.012
72,"Osses, M; Rojas, N; Ibarra, C; Valdebenito, V; Laengle, I; Pantoja, N; Osses, D; Basoa, K; Tolvett, S; Huneeus, N; Gallardo, L; Gomez, B","High-resolution spatial-distribution maps of road transport exhaust emissions in Chile, 1990-2020",2022,EARTH SYSTEM SCIENCE DATA,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.5194/essd-14-1359-2022,10.5194/essd-14-1359-2022
73,"Sapiains, R; Ibarra, C; Jimenez, G; O'Ryan, R; Blanco, G; Moraga, P; Rojas, M",Exploring the contours of climate governance: An interdisciplinary systematic literature review from a southern perspective,2021,ENVIRONMENTAL POLICY AND GOVERNANCE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1002/eet.1912,10.1002/eet.1912
74,"Ibarra, C; Parada, M","Production of vaccines in Chile, the importance of local supply",2020,REVISTA CHILENA DE INFECTOLOGIA,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0716-10182020000400413,10.4067/S0716-10182020000400413
75,"Arriagada, R; Aldunce, P; Blanco, G; Ibarra, C; Moraga, P; Nahuelhual, L; O'Ryan, R; Urquiza, A; Gallardo, L",Climate change governance in the anthropocene: emergence of polycentrism in Chile,2018,ELEMENTA-SCIENCE OF THE ANTHROPOCENE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1525/elementa.329,10.1525/elementa.329
76,"Ibarra, C; O'Ryan, R; Silva, B",Applying knowledge governance to understand the role of science in environmental regulation: The case of arsenic in Chile,2018,ENVIRONMENTAL SCIENCE & POLICY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.envsci.2018.05.002,10.1016/j.envsci.2018.05.002
77,"Gallardo, L; Barraza, F; Ceballos, A; Galleguillos, M; Huneeus, N; Lambert, F; Ibarra, C; Munizaga, M; O'Ryan, R; Osses, M; Tolvett, S; Urquiza, A; Veliz, KD",Evolution of air quality in Santiago: The role of mobility and lessons from the science-policy interface,2018,ELEMENTA-SCIENCE OF THE ANTHROPOCENE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1525/elementa.293,10.1525/elementa.293
78,"Ibarra, C; Parada, M",Penicillin production in Chile between 1944 and 1954,2015,REVISTA CHILENA DE INFECTOLOGIA,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0716-10182015000200013,10.4067/S0716-10182015000200013
79,"Letelier, LE; Saez-Lozano, JL",Expenditure Decentralization: Does It Make Us Happier? An Empirical Analysis Using a Panel of Countries,2020,SUSTAINABILITY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3390/su12187236,10.3390/su12187236
80,"Cadena Urzúa, Pablo; Letelier Saavedra, Leonardo",Factores determinantes de los Delitos de Mayor Connotación Social en la Región Metropolitana. Análisis en base a un modelo de regresión logística,2018,POLITICA CRIMINAL,SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-33992018000201170,10.4067/S0718-33992018000201170
81,"Letelier, L; Ormeno, H",Education and fiscal decentralization. The case of municipal education in Chile,2018,ENVIRONMENT AND PLANNING C-POLITICS AND SPACE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1177/2399654418761888,10.1177/2399654418761888
82,"Letelier-Saavedra, LE; Saez-Lozano, JL",Fiscal decentralization in specific areas of government: an empirical evaluation using country panel data,2015,ENVIRONMENT AND PLANNING C-GOVERNMENT AND POLICY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1068/c13111r,10.1068/c13111r
83,"Letelier, LE; Davila, M",The Political Economics of Tax Reform in Chile,2015,NEW POLITICAL ECONOMY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1080/13563467.2015.1041475,10.1080/13563467.2015.1041475
84,"Letelier, LE; Mesa, FR",A Fiscal Need Approach to Sub-National Fiscal Equalization. Application to the Case of Chile,2015,LEX LOCALIS-JOURNAL OF LOCAL SELF-GOVERNMENT,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.4335/13.3.503-519(2015),10.4335/13.3.503-519(2015)
85,"Saez-Lozano, JL;Jaime-Castillo, AM;Letelier-Saavedra, LE",ECONOMIC VOTE WITH UNCERTAINTY The case of Chile,2014,TRIMESTRE ECONOMICO,ISI/SCOPUS/SCIELO-otros paises /UCH/VID,,
86,"Letelier, SL;Lozano, JLS",Fiscal Decentralization in Specific Areas of Government A Technical Note,2013,ECONOMIA MEXICANA-NUEVA EPOCA,ISI/SCOPUS/UCH/VID,,
87,"Sergio Galilea, O; Leonardo Letelier, S",The Situation of the Decentralized Services in Latin America. A Comparative Perspective,2013,REVISTA DEL CLAD REFORMA Y DEMOCRACIA,ISI/SCOPUS/UCH/VID,,
88,"Letelier, LE;Neyra, G",The economic policy of fiscal tranference in Peru's regional governments,2013,CEPAL REVIEW,ISI/SCOPUS/UCH/VID,,
89,"Letelier, LE",Theory and evidence of municipal borrowing in Chile,2011,PUBLIC CHOICE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s11127-010-9596-7,10.1007/s11127-010-9596-7
90,Leonardo L.S.,Explaining fiscal decentralization,2005,Public Finance Review,SCOPUS/UCH/VID,http://dx.doi.org/10.1177/1091142104270910,10.1177/1091142104270910
91,"Irarrazaval, F; Stamm, C; Madariaga, A; Maillet, A; Franetovic, G",Examining the effects of social protest on the environmental impact assessment process in Chile,2023,ENVIRONMENTAL IMPACT ASSESSMENT REVIEW,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.eiar.2023.107044,10.1016/j.eiar.2023.107044
92,"Rozas-Bugueño J., Alejandro Olivares L., Maillet A.",Between Independents and Party Militants. An Analysis of the Partisan Linkage of Constitutional Delegates in Chile,2022,Economia y Politica,SCOPUS/UCH/VID,http://dx.doi.org/10.15691./07194714.2022.008,10.15691./07194714.2022.008
93,"Carrasco, Sebastián; Abad, Paulo; Cuevas, Camila; Cariaga, Valentina; Mansilla, Pilar; Maillet, Antoine",From mobilization to the convention: dynamics and strategies of socio-environmental organizations in the Chilean constituent process,2022,UNIVERSUM-REVISTA DE HUMANIDADES Y CIENCIAS SOCIALES,SCOPUS/SCIELO-Chile/ESCI/UCH/VID,http://dx.doi.org/10.4067/s0718-23762022000200667,10.4067/s0718-23762022000200667
94,"Arriagada, E; Sotomayor, AG; Maillet, A; Barrientos, KV; Zambra, A",Lived environmental citizenship through intersectional lenses: The experience of female community leaders in rural Chile,2022,JOURNAL OF RURAL STUDIES,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.jrurstud.2022.07.007,10.1016/j.jrurstud.2022.07.007
