,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
217,"Salazar, O; Manrique, A; Tapia, Y; Casanova, M; Govan, J; Covarrubias, JI; Contreras, A; Cabeza, RA",The Development of a Model for Recommending the Application of Zinc Fertilizer in the Mediterranean Region of Central Chile,2021,JOURNAL OF SOIL SCIENCE AND PLANT NUTRITION,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s42729-020-00357-0,10.1007/s42729-020-00357-0
218,"Perez, R; Tapia, Y; Antilen, M; Casanova, M; Vidal, C; Santander, C; Aponte, H; Cornejo, P",Interactive effect of compost application and inoculation with the fungus Claroideoglomus claroideum in Oenothera picensis plants growing in mine tailings,2021,ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.ecoenv.2020.111495,10.1016/j.ecoenv.2020.111495
219,"Shi, ZY; Carey, M; Meharg, C; Williams, PN; Signes-Pastor, AJ; Triwardhani, EA; Pandiangan, FI; Campbell, K; Elliott, C; Marwa, EM; Xiao, JJ; Farias, JG; Nicoloso, FT; De Silva, PMCS; Lu, Y; Norton, G; Adomako, E; Green, AJ; Moreno-Jimnez, E; Zhu, YG; Carbonell-Barrachina, AA; Haris, PI; Lawgali, YF; Sommella, A; Pigna, M; Brabet, C; Montet, D; Njira, K; Watts, MJ; Hossain, M; Islam, MR; Tapia, Y; Oporto, C; Meharg, AA",Rice Grain Cadmium Concentrations in the Global Supply-Chain,2020,EXPOSURE AND HEALTH,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s12403-020-00349-6,10.1007/s12403-020-00349-6
220,"Casanova, M; Ticona, B; Salazar, O; Gratacos, E; Pfeiffer, M; Avila, G; Tapia, Y; Seguel, O; Sabaini, C","Physical assessment of a Mollisol under agroecological management in the Quillota Valley, Mediterranean Central Chile",2020,INTERNATIONAL JOURNAL OF AGRICULTURE AND NATURAL RESOURCES,ISI/SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.7764/ijanr.v47i3.2290,10.7764/ijanr.v47i3.2290
221,"Salazar, O; Casanova, M; Najera, F; Contreras, A; Tapia, Y",Net Nitrogen Mineralisation in Maize-Cover Crop Rotations in Mediterranean Central Chile,2020,JOURNAL OF SOIL SCIENCE AND PLANT NUTRITION,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s42729-020-00191-4,10.1007/s42729-020-00191-4
222,"Pfeiffer, M; Padarian, J; Osorio, R; Bustamante, N; Olmedo, GF; Guevara, M; Aburto, F; Albornoz, F; Antilen, M; Araya, E; Arellano, E; Barret, M; Barrera, J; Boeckx, P; Briceno, M; Bunning, S; Cabrol, L; Casanova, M; Cornejo, P; Corradini, F; Curaqueo, G; Doetterl, S; Duran, P; Escudey, M; Espinoza, A; Francke, S; Fuentes, JP; Fuentes, M; Gajardo, G; Garcia, R; Gallaud, A; Galleguillos, M; Gomez, A; Hidalgo, M; Ivelic-Saez, J; Mashalaba, L; Matus, F; Meza, F; Mora, MD; Mora, J; Munoz, C; Norambuena, P; Olivera, C; Ovalle, C; Panichini, M; Pauchard, A; Perez-Quezada, JF; Radic, S; Ramirez, J; Riveras, N; Ruiz, G; Salazar, O; Salgado, I; Seguel, O; Sepulveda, M; Sierra, C; Tapia, Y; Tapia, F; Toledo, B; Torrico, JM; Valle, S; Vargas, R; Wolff, M; Zagal, E","CHLSOC: the Chilean Soil Organic Carbon database, a multi-institutional collaborative effort",2020,EARTH SYSTEM SCIENCE DATA,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.5194/essd-12-457-2020,10.5194/essd-12-457-2020
223,"Humberto A., Wence H., Clare C., Helaina B., Sebastian M., Jorge P., Yasna T., Pablo C.",Alteration of enzyme activities and functional diversity of a soil contaminated with copper and arsenic,2020,ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.ecoenv.2020.110264,10.1016/j.ecoenv.2020.110264
224,"Tapia, Y; Loch, B; Castillo, B; Acuna, E; Casanova, M; Salazar, O; Cornejo, P; Antilen, M",Accumulation of Sulphur in Atriplex nummularia Cultivated in Mine Tailings and Effect of Organic Amendments Addition,2019,WATER AIR AND SOIL POLLUTION,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s11270-019-4356-x,10.1007/s11270-019-4356-x
225,"Tapia, Y; Casanova, M; Castillo, B; Acuna, E; Covarrubias, J; Antilen, M; Masaguer, A",Availability of copper in mine tailings with humic substance addition and uptake by Atriplex halimus,2019,ENVIRONMENTAL MONITORING AND ASSESSMENT,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s10661-019-7832-2,10.1007/s10661-019-7832-2
226,"Salazar, O; Balboa, L; Peralta, K; Rossi, M; Casanova, M; Tapia, Y; Singh, R; Quemada, M",Effect of cover crops on leaching of dissolved organic nitrogen and carbon in a maize-cover crop rotation in Mediterranean Central Chile,2019,AGRICULTURAL WATER MANAGEMENT,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/j.agwat.2018.07.031,10.1016/j.agwat.2018.07.031
