,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
257,U-REDES-G_2018-04,"Grupo Interdisciplinario de Investigación en Neurociencias Sociales y Comunicación (GI2NSC). ""El etiquetado de alimentos y su impacto en la respuesta emocional y la conducta motivada:Evaluación de su potencial persuasivo mediante técnicas biométricas""",01/10/2018,01/10/2020,"M. Correa / R. Burrows, C. Zúñiga, J. Valdivia, J. Rogan",Dirección,Fondo Central de Investigación,Programa U-Redes: Línea 1 Incentivo a la Generación de Red
258,1181298,Simulating relativistic electron-positron plasmas: from thermally induced electromagnetic fluctuations to magnetic reconnection,01/07/2017,01/07/2017,"B. Toledo / P. Moya, J. Valdivia",Departamento de Física,FONDECYT,Regular
259,1171599,Simulating relativistic electron-positron plasmas: from thermally induced electromagnetic fluctuations to magnetic reconnection,01/09/2016,01/09/2016,"B. Toledo / P. Moya, J. Valdivia",Departamento de Física,FONDECYT,Regular
260,FA9550-16-1-0384,"Neuromorphic Inspired Science to Maximize Big Data Dynamic Problem Solving for Future lntelligence, Surveillance, and Reconnaissance Operations",01/05/2016,01/05/2017,J. Valdivia,PUC. Depto. de Física,Gobierno USA,The Air Force Office of Scientific Research (AFOSR)
261,1161356,Equilibrium and non-equilibrium processes in space plasmas and the solar-wind-magnetosphere-ionosphere interactions ,01/08/2015,01/08/2015,"M. Díaz, J. Valdivia",USACH. Depto. de Física,FONDECYT,Regular
262,1150718,City traffic dynamics,01/03/2015,01/03/2019,J. Valdivia,Departamento de Física,FONDECYT,Regular
263,FA9550-14-1-0139,Using the American-Chilean SAMBA magnetometer network for the study of ionospheric electrodynamics and potential impact on scintillation and radiation belt fluxes,01/05/2014,01/05/2018,"J. Valdivia, M. Díaz",USACH. Depto. de Física,Gobierno USA,The Air Force Office of Scientific Research (AFOSR)
264,10677,"Procesos fundamentales en física de plasmas espaciales, combinando instrumentación, observaciones, teoría y simulaciones",01/10/2015,01/10/2018,"J. Valdivia / V. Muñoz, M. Díaz, J. Silva, M. Orchard, P. Moya",Departamento de Física,Programa de Investigación Asociativa,Concurso Anillos en Ciencia y Tecnologia
265,1130273,"Observation and modelling of complex fluxes: ocean, ionosphere and astrophysical plasmas",01/03/2013,01/03/2017,B. Toledo / J. Valdivia,Departamento de Física,FONDECYT,Regular
266,ANM-60,Instituo milenio de materia condensada,01/03/2013,01/03/2013,"M. Kiwi, J. Valdivia",USACH. Depto. de Física,Iniciativa científica Milenio,Institutos Milenios
267,ANM-02,Social and biological networks: from complexity to dynamics,01/01/2013,01/01/2013,J. Valdivia / M. Kiwi,Departamento de Física,Iniciativa científica Milenio,Núcleos Milenio
268,1110135,Complex dynamics in city traffic,01/03/2011,01/03/2015,J. Valdivia,Departamento de Física,FONDECYT,Regular
269,1110729,Turbulence in space plasmas and its impact on the magnetospheric dynamics and space weather,01/03/2011,01/03/2015,J. Valdivia,USACH. Depto. de Física,FONDECYT,Regular
270,3100004,Gravitational wave astrophysics and the origin of magnetic fields in compact objects,01/03/2010,01/03/2010,J. Valdivia,Departamento de Física,FONDECYT,Postdoctorado
271,1090253,Study of emergent phenomena in complex systems.,01/03/2009,01/03/2009,B. Toledo / J. Valdivia,Departamento de Física,FONDECYT,Regular
272,FB007,Centro para el Desarrollo de la Nanociencia y Nanotecnología,01/12/2008,01/12/2021,"G. González, E. Spodine, M. Kiwi, J. Rogan, C. Cardenas, V. Muñoz, F. Mendizábal, J. Valdivia",USACH. Depto. de Física,Programa Financiamiento Basal,Basal
273,1070131,The relevance of turbulence in the magnetosphere of the Earth and its relationship with geomagnetic storms and substorms,01/03/2007,01/03/2011,J. Valdivia,USACH. Depto. de Física,FONDECYT,Regular
274,7070307,"Self-organization processes in plasmas, and its relevance to the Earth's magnetospheric dynamics",01/03/2007,01/03/2008,J. Valdivia,Departamento de Física,FONDECYT,Cooperación Internacional
275,1070854,"Self-organization processes in plasmas, and its relevance to the Earth's magnetospheric dynamics",01/03/2007,01/03/2011,J. Valdivia,Departamento de Física,FONDECYT,Regular
276,NCML07-04,Nanostructures: properties and applications,01/03/2007,01/03/2007,"J. Valdivia / M. Kiwi, J. Rogan",Departamento de Física,Iniciativa científica Milenio,Núcleos Milenio
277,002,"Plasma Physics in Space and Astrophysical enviroments: Theory, Simulation, and data Analysis",01/12/2006,01/12/2006,"J. Valdivia / J. Rogan, V. Muñoz",Departamento de Física,Programa Bicentario de Ciencia y Tecnología,Anillos en Ciencias y Tecnologia
278,1050350,Effect of finite amplitude waves on linear waves in drifting multi-ion species plasmas. Stability of a magnetoplasma with cross field currents,01/03/2005,01/03/2009,J. Valdivia,Departamento de Física,FONDECYT,Regular
279,AN-CS-03,El centro de espacio físico,01/12/2004,01/12/2004,J. Valdivia / V. Muñoz,Departamento de Física,Programa Bicentario de Ciencia y Tecnología,Anillos en Ciencias y Tecnologia
280,1030727,"The relevance of global self-organization processes in plasmas, and the relationship with the dynamics of magnetotail",01/03/2003,01/03/2007,J. Valdivia,Departamento de Física,FONDECYT,Regular
281,1020152,"Properties and dynamics of nonlinear electromagnetic bean-plasma waves, and the stability of a magnetoplasma with cross-field currents.",01/03/2002,01/03/2005,J. Valdivia,Departamento de Física,FONDECYT,Regular
282,1000808,Modeling self-organized cristicaly in the turbulent plasma sheet: relation to the coherence and repeatability of the substorm phenomena,01/03/2000,01/03/2003,J. Valdivia,Departamento de Física,FONDECYT,Regular
