,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
0,"Farina, CA",From the book to the image: An approach to the immaculate conception iconography through the study of the library at the San Francisco convent in Santiago,2016,ANALES DE LITERATURA CHILENA,ISI/SCOPUS/UCH/VID,,
1,"Acuna, C",Five questions for Joseph Kosuth,2007,REVISTA 180,SCOPUS/ISI/UCH/VID,,
2,"Galende, F",Promise and Potency. Notes on the Critic to the Aesthetical Autonomy,2016,CUADERNOS DE LITERATURA,ESCI/UCH/VID,http://dx.doi.org/10.11144/Javeriana.cl20-40.ppca,10.11144/Javeriana.cl20-40.ppca
3,"Lattanzi, ML",.....cinema as an object of study in Chile .....a field in transformation,2019,CINEMAS D AMERIQUE LATINE,ISI/UCH/VID,,
4,"Lattanzi, L",The cinema of Ignacio Aguero: documentary as the reading of a space,2017,REVISTA DE ESTUDIOS HISPANICOS,ISI/UCH/VID,,
5,Lattanzi M.L.,Beyond autobiography: Rethinking documentary production by the children of the disappeared,2016,Latin American Documentary Film in the New Millennium,SCOPUS/UCH/VID,http://dx.doi.org/10.1057/978-1-137-49523-5_13,10.1057/978-1-137-49523-5_13
