,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
126,"Auffarth, R; Arteche, GL",Smooth quotients of Abelian varieties by finite groups,2020,ANNALI DELLA SCUOLA NORMALE SUPERIORE DI PISA-CLASSE DI SCIENZE,ISI/SCOPUS/UCH/VID,,
127,"Florence, M; Arteche, GL",On extensions of algebraic groups,2019,ENSEIGNEMENT MATHEMATIQUE,ESCI/UCH/VID,http://dx.doi.org/10.4171/LEM/65-3/4-5,10.4171/LEM/65-3/4-5
128,"Arteche, GL",THE UNRAMIFIED BRAUER GROUP OF HOMOGENEOUS SPACES WITH FINITE STABILIZER,2019,TRANSACTIONS OF THE AMERICAN MATHEMATICAL SOCIETY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1090/tran/7796,10.1090/tran/7796
129,"Demarche, C; Arteche, GL",The Hasse principle for homogeneous spaces: reduction to the case of finite stabilisers,2019,COMPOSITIO MATHEMATICA,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1112/S0010437X19007395,10.1112/S0010437X19007395
130,"Martin, Y",On degree 2 Siegel cusp forms and its Fourier coefficients,2020,JOURNAL OF NUMBER THEORY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.jnt.2019.08.012,10.1016/j.jnt.2019.08.012
131,"Martin, Y",A study on twisted Koecher-Maass series of Siegel cusp forms via an integral kernel,2019,RAMANUJAN JOURNAL,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s11139-018-0035-6,10.1007/s11139-018-0035-6
132,"Kohnen, W; Martin, Y; Shankhadhar, KD",A converse theorem for Jacobi cusp forms of degree two,2019,ACTA ARITHMETICA,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.4064/aa180402-11-7,10.4064/aa180402-11-7
133,"Kohnen, W;Martin, Y",Sign changes of Fourier coefficients of cusp forms supported on prime power indices,2014,INTERNATIONAL JOURNAL OF NUMBER THEORY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1142/S1793042114500626,10.1142/S1793042114500626
134,"Kohnen, W;Martin, Y",A characterization of degree two Siegel cusp forms by the growth of their Fourier coefficients,2014,FORUM MATHEMATICUM,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1515/forum-2011-0142,10.1515/forum-2011-0142
135,"Martin, Y",On integral kernels for Dirichlet series associated to Jacobi forms,2014,JOURNAL OF THE LONDON MATHEMATICAL SOCIETY-SECOND SERIES,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1112/jlms/jdu016,10.1112/jlms/jdu016
136,"Martin, Y;Osses, D",On the analogue of Weil's converse theorem for Jacobi forms and their lift to half-integral weight modular forms,2011,RAMANUJAN JOURNAL,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s11139-010-9258-x,10.1007/s11139-010-9258-x
137," Imamoglu, O ; Martin, Y ",On characteristic twists of multiple Dirichlet series associated to Siegel cusp forms,2009,MATHEMATISCHE ZEITSCHRIFT,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s00209-008-0421-7,10.1007/s00209-008-0421-7
