,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
191,1110693,Grupoids and Gelfand Models in grouo Representation Theory,01/03/2011,01/03/2011,J. Soto / M. Yáñez,Departamento de Matemáticas,FONDECYT,Regular
192,1100586,Grupoids and gelfand models in group representation theory,01/03/2010,01/03/2010,J. Soto / M. Yáñez,Departamento de Matemáticas,FONDECYT,Regular
193,1095078,Weil representations and generalized classical groups.,01/03/2009,01/03/2012,J. Soto,,FONDECYT,Regular
194,CED-1,Centro de estudios avanzados en Educación (CIAE),01/12/2007,01/12/2014,"R. Correa / A. Mizala, J. Soto, J. Sánchez",Programa de Investigación en Educación,Programa Bicentario de Ciencia y Tecnología,Centros de Investigación en Educación
195,1070246,Geometric constructión of Group representations,01/03/2007,01/03/2010,"J. Soto / M. Yáñez, L. Arenas",Departamento de Matemáticas,FONDECYT,Regular
196,3070042,Weil representation,01/03/2007,01/03/2009,J. Soto,Escuela de Postgrado,FONDECYT,Postdoctorado
197,1060517,"Algebraic and Geometric representation Theory of Generalized Special Linear Groups SL*(2,A)",01/03/2006,01/03/2009,J. Soto,UCV. Inst. de Matemáticas y Estadísticas,FONDECYT,Regular
198,7050278,Geometric and tensor gelfand models in group representation theory,01/03/2005,01/03/2006,J. Soto,Departamento de Matemáticas,FONDECYT,Cooperación Internacional
199,1040444,Geometric and tensor gelfand models in group representation theory,01/03/2004,01/03/2007,J. Soto / M. Yáñez,Departamento de Matemáticas,FONDECYT,Regular
200,1030907,The representation theory of the twisted groups  SL*(2) with applications to local number theory,01/03/2003,01/03/2006,J. Soto,UCV. Inst. de Matemáticas y Estadísticas,FONDECYT,Regular
201,21,Grupos Clásicos sobre anillos con una involución y Construcción de Representaciones ,01/06/2002,01/06/2002,J. Soto,UCV. Inst. de Matemáticas y Estadísticas,FONDECYT,Regular
202,1010423,Modelos de gelfand y construcción de representaciones de grupos,01/03/2001,01/03/2004,J. Soto / M. Yáñez,Departamento de Matemáticas,FONDECYT,Regular
203,1990029,Representaciones de grupos clásicos sobre cuerpos finitos y P-adicos,01/03/1999,01/03/2002,J. Soto,UCV. Inst. de Matemáticas y Estadísticas,FONDECYT,Regular
204,1980829,"Representaciones de grupos, modelos y aplicaciones.",01/03/1998,01/03/2001,J. Soto / M. Yáñez,Departamento de Matemáticas,FONDECYT,Regular
205,1960696,"Representaciones, Q-deformaciones y aplicaciones",01/03/1996,01/03/1998,J. Soto / M. Yáñez,Departamento de Matemáticas,FONDECYT,Regular
206,9416552,,31/12/1994,31/12/1998,J. Soto,,National Science Foundation (NSF),NSF-Americas
207,1940590,Representaciones de grupos y aplicaciones,01/03/1994,01/03/1996,J. Soto / M. Yáñez,Departamento de Matemáticas,FONDECYT,Regular
208,1930758,Representaciones y caracteres de grupos p-adicos,01/03/1993,01/03/1995,J. Soto,UCV. Inst. de Matemáticas y Estadísticas,FONDECYT,Regular
