,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
55,"Bollo, S ; Ferreyra, NF ; Rivas, GA",Electrooxidation of DNA at glassy carbon electrodes modified with multiwall carbon nanotubes dispersed in chitosan,2007,ELECTROANALYSIS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1002/elan.200603782,10.1002/elan.200603782
56,"Turchan, M; Jara-Ulloa, P; Bollo, S; Nunez-Vergara, LJ; Squella, JA; Alvarez-Lueje, A",Voltammetric behaviour of bromhexine and its determination in pharmaceuticals,2007,TALANTA,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/j.talanta.2007.05.010,10.1016/j.talanta.2007.05.010
57,"Bollo, S ; Finger, S ; Sturm, JC ; Nunez-Vergara, LJ ; Squella, JA",Cyclic voltammetry and scanning electrochemical microscopy studies of the heterogeneous electron transfer reaction of some nitrosoaromatic compounds,2007,ELECTROCHIMICA ACTA,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.electacta.2007.01.003,10.1016/j.electacta.2007.01.003
58,"Da Silva, JA; Vergara, LJN; Bollo, S; Squella, JA","Voltammetric redox behavior of nitrofuryl 1,4-dihydropyridine derivatives: Interdependence between two redox centers",2006,JOURNAL OF ELECTROANALYTICAL CHEMISTRY,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/j.jelechem.2006.03.034,10.1016/j.jelechem.2006.03.034
59,"Arguello, J ; Nunez-Vergara, LJ ; Bollo, S ; Squella, JA","Nitro radical anion formation from nitrofuryl substituted 1,4-dihydropyridine derivatives in mixed and non-aqueous media",2006,BIOELECTROCHEMISTRY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.bioelechem.2005.12.003,10.1016/j.bioelechem.2005.12.003
60,"Bollo, S; Nunez-Vergara, LJ; Barrientos, C; Squella, JA",Nitroradical anion formation from some iodo-substituted nitroimidazoles,2005,ELECTROANALYSIS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1002/elan.200503271,10.1002/elan.200503271
61,"Squella, JA; Bollo, S; Nunez-Vergara, LJ",Recent developments in the electrochemistry of some nitro compounds of biological significance,2005,CURRENT ORGANIC CHEMISTRY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.2174/1385272053544380,10.2174/1385272053544380
62,"Bollo, S; Gunckel, S; Nunez-Vergara, LJ; Chauviere, G; Squella, JA",Electrochemical study of 4-substituted analogues of megazol,2005,ELECTROANALYSIS,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1002/elan.200403063,10.1002/elan.200403063
63,"Bollo, S; Jara-Ulloa, P; Finger, S; Nunez-Vergara, LJ; Squella, JA","Scanning electrochemical microscopy (SECM) study of superoxide generation and its reactivity with 1,4-dihydropyridines",2005,JOURNAL OF ELECTROANALYTICAL CHEMISTRY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.jelechem.2004.11.038,10.1016/j.jelechem.2004.11.038
64,"Larenas, G; Bollo, S; Rodriguez, M; Lemus, I; Nunez-Vergara, LJ; Squella, JA; Alvarez-Lueje, A",Voltammetric behavior of zaleplon and its differential pulse polarographic determination in capsules,2005,JOURNAL OF AOAC INTERNATIONAL,ISI/SCOPUS/UCH/VID,,
65,"Bollo, S; Nunez-Vergara, L; Squella, JA",Electrogenerated nitro radical anions - A comparative kinetic study using scanning electrochemical microscopy,2004,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1149/1.1786076,10.1149/1.1786076
66,"Bollo, S; Nunez-Vergara, LJ; Squella, JA",Cyclic voltammetric determination of free radical species from nitroimidazopyran: a new antituberculosis agent,2004,JOURNAL OF ELECTROANALYTICAL CHEMISTRY,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/j.jelechem.2003.07.031,10.1016/j.jelechem.2003.07.031
67,"Maya, JD;Bollo, S;Nunez-Vergara, LJ;Squella, JA;Repetto, Y;Morello, A;Perie, J;Chauviere, G",Trypanosoma cruzi: effect and mode of action of nitroimidazole and nitrofuran derivatives,2003,BIOCHEMICAL PHARMACOLOGY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/S0006-2952(02)01663-5,10.1016/S0006-2952(02)01663-5
68,"Bollo, S;Nunez-Vergara, LJ;Martinez, C;Chauviere, G;Perie, J;Squella, JA",Voltammetric study of nitro radical anion generated from some nitrofuran compounds of pharmacological significance,2003,ELECTROANALYSIS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1002/elan.200390000,10.1002/elan.200390000
69,"Bollo, S;Yanez, C;Sturm, J;Nunez-Vergara, L;Squella, JA",Cyclic voltammetric and scanning electrochemical microscopic study of thiolated beta-cyclodextrin adsorbed on a gold,2003,LANGMUIR,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1021/la0267995,10.1021/la0267995
70,"Nunez-Vergara, LJ;Bollo, S;Atria, AM;Carbajo, J;Gunckel, S;Squella, JA",Free radical formation and characterization of nitroanisole isomer reduction in different media,2002,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1149/1.1503078,10.1149/1.1503078
71,"Carbajo, J;Bollo, S;Nunez-Vergara, LJ;Campero, A;Squella, JA",Cyclic voltammetric study of the disproportionation reaction of the nitro radical anion from 4-nitroimidazole in protic media,2002,JOURNAL OF ELECTROANALYTICAL CHEMISTRY,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/S0022-0728(02)01071-9,10.1016/S0022-0728(02)01071-9
72,"Nunez-Vergara, LJ;Bollo, S;Fuentealba, J;Sturm, JC;Squella, JA",Electrochemical and spectroelectrochemical behavior of the main photodegradation product of nifedipine: The nitrosopyridine derivative,2002,PHARMACEUTICAL RESEARCH,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1023/A:1015112216360,10.1023/A:1015112216360
73,"Bollo, S;Nunez-Vergara, LJ;Bonta, M;Chauviere, G;Perie, J;Squella, JA",Cyclic voltammetric studies on nitro radical anion formation from megazol and some related nitroimidazole derivatives,2001,JOURNAL OF ELECTROANALYTICAL CHEMISTRY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/S0022-0728(01)00557-5,10.1016/S0022-0728(01)00557-5
74,"Nunez-Vergara, LJ;Bonta, M;Sturm, JC;Navarrette, PA;Bollo, S;Squella, JA","Electrochemical reduction of nitroso compounds: voltammetric, UV-vis and EPR characterization of ortho- and meta-nitrosotoluene derivatives",2001,JOURNAL OF ELECTROANALYTICAL CHEMISTRY,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/S0022-0728(01)00407-7,10.1016/S0022-0728(01)00407-7
75,"Yanez, C;Bollo, S;Nunez-Vergara, LJ;Squella, JA",Voltammetric determination of nitroimidazopyran drug candidate for the treatment of tuberculosis,2001,ANALYTICAL LETTERS,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1081/AL-100107299,10.1081/AL-100107299
76,"Nunez-Vergara, LJ;Farias, D;Bollo, S;Squella, JA",An electrochemical evidence of free radicals formation from flutamide and its reactivity with endo/xenobiotics of pharmacological relevance,2001,BIOELECTROCHEMISTRY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/S0302-4598(00)00126-4,10.1016/S0302-4598(00)00126-4
77,"Maya, JD; Morello, A; Repetto, Y; Tellez, R; Rodriguez, A; Zelada, U; Puebla, P; Caballero, E; Medarde, M; Nunez-Vergara, LJ; Squella, JA; Bonta, M; Bollo, S; San Feliciano, A","Effects of 3-chloro-phenyl-1,4-dihydropyridine derivatives on Trypanosome cruzi epimastigotes",2000,COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY C-PHARMACOLOGY TOXICOLOGY & ENDOCRINOLOGY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/S0742-8413(99)00096-1,10.1016/S0742-8413(99)00096-1
78,"Bollo, S; Munoz, L; Nunez-Vergara, LJ; Squella, JA","Electrochemical characterization of tacrine, an antialzheimer's disease drug, and its determination in pharmaceuticals",2000,ELECTROANALYSIS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1002/(SICI)1521-4109(20000301)12:5<376::AID-ELAN376>3.0.CO;2-R,10.1002/(SICI)1521-4109(20000301)12:5<376::AID-ELAN376>3.0.CO;2-R
79,"Bollo, S; Soto-Bustamante, E; Nunez-Vergara, LJ; Squella, JA",Electrochemical study of nitrostilbene derivatives: nitro group as a probe of the push-pull effect,2000,JOURNAL OF ELECTROANALYTICAL CHEMISTRY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/S0022-0728(00)00265-5,10.1016/S0022-0728(00)00265-5
80,"Carbajo, J; Bollo, S; Nunez-Vergara, LJ; Navarrete, P; Squella, JA",Voltammetric studies of aromatic nitro compounds: pH-dependence on decay of the nitro radical anion in mixed media,2000,JOURNAL OF ELECTROANALYTICAL CHEMISTRY,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/S0022-0728(00)00343-0,10.1016/S0022-0728(00)00343-0
81,"Bollo, S; Nunez-Vergara, LJ; Carbajo, J; Squella, JA","Electroreduction of nitroaryl-1,4-dihydropyridines on a mercury pool electrode in mixed media - Analysis of the reaction products and their reactivity with biomolecules",2000,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1149/1.1393913,10.1149/1.1393913
82,"Nunez-Vergara, LJ; Squella, JA; Olea-Azar, C; Bollo, S; Navarrete-Encina, PA; Sturm, JC","Nitrosobenzene: electrochemical, UV-visible and EPR spectroscopic studies on the nitrosobenzene free radical generation and its interaction with glutathione",2000,ELECTROCHIMICA ACTA,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/S0013-4686(00)00477-1,10.1016/S0013-4686(00)00477-1
83,"Nunez-Vergara, LJ; Sturm, JC; Olea-Azar, C; Navarrete-Encina, P; Bollo, S; Squella, JA","Electrochemical, UV-visible and EPR studies on nitrofurantoin: Nitro radical anion generation and its interaction with glutathione",2000,FREE RADICAL RESEARCH,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1080/10715760000300401,10.1080/10715760000300401
84,"Quintrel, M; Jilberto, F; Sepulveda, M; Marin, ME; Veliz, D; Araneda, C; Larrain, MA",Development and Validation of a Multi-Locus PCR-HRM Method for Species Identification in Mytilus Genus with Food Authenticity Purposes,2021,FOODS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3390/foods10081684,10.3390/foods10081684
