,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
507,"Comte, D; Carrizo, D; Roecker, S; Ortega-Culaciati, F; Peyrat, S",Three-dimensional elastic wave speeds in the northern Chile subduction zone: variations in hydration in the supraslab mantle,2016,GEOPHYSICAL JOURNAL INTERNATIONAL,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1093/gji/ggw318,10.1093/gji/ggw318
508,"Duputel, Z;Jiang, J;Jolivet, R;Simons, M;Rivera, L;Ampuero, JP;Riel, B;Owen, SE;Moore, AW;Samsonov, SV;Culaciati, FO;Minson, SE",The Iquique earthquake sequence of April 2014: Bayesian modeling accounting for prediction uncertainty,2015,GEOPHYSICAL RESEARCH LETTERS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1002/2015GL065402,10.1002/2015GL065402
509,"Tolorza, V; Carretier, S; Andermann, C; Ortega-Culaciati, F; Pinto, L; Mardones, M",Contrasting mountain and piedmont dynamics of sediment discharge associated with groundwater storage variation in the Biobio River,2014,JOURNAL OF GEOPHYSICAL RESEARCH-EARTH SURFACE,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1002/2014JF003105,10.1002/2014JF003105
510,"Spica, Z; Legrand, D; Iglesias, A; Walter, TR; Heimann, S; Dahm, T; Froger, JL; Remy, D; Bonvalot, S; West, M; Pardo, M","Hydrothermal and magmatic reservoirs at Lazufre volcanic area, revealed by a high-resolution seismic noise tomography",2015,EARTH AND PLANETARY SCIENCE LETTERS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.epsl.2015.03.042,10.1016/j.epsl.2015.03.042
511,"Marot, M;Monfret, T;Gerbault, M;Nolet, G;Ranalli, G;Pardo, M",Flat versus normal subduction zones: a comparison based on 3-D regional traveltime tomography and petrological modelling of central Chile and western Argentina (29 degrees-35 degrees S),2014,GEOPHYSICAL JOURNAL INTERNATIONAL,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1093/gji/ggu355,10.1093/gji/ggu355
512,"Marot, M;Monfret, T;Pardo, M;Ranalli, G;Nolet, G","A double seismic zone in the subducting Juan Fernandez Ridge of the Nazca Plate (32 degrees S), central Chile",2013,JOURNAL OF GEOPHYSICAL RESEARCH-SOLID EARTH,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1002/jgrb.50240,10.1002/jgrb.50240
513,"Marot, M;Monfret, T;Pardo, M;Ranalli, G;Nolet, G","An intermediate-depth tensional earthquake (M-W 5.7) and its aftershocks within the Nazca slab, central Chile: A reactivated outer rise fault?",2012,EARTH AND PLANETARY SCIENCE LETTERS,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/j.epsl.2012.02.003,10.1016/j.epsl.2012.02.003
514,"Farias, M;Comte, D;Roecker, S;Carrizo, D;Pardo, M",Crustal extensional faulting triggered by the 2010 Chilean earthquake: The Pichilemu Seismic Sequence,2011,TECTONICS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1029/2011TC002888,10.1029/2011TC002888
515,Alvarado P; Pardo M; Gilbert H; Miranda S; Anderson M; Saez M; Beck S.,Flat-slab subduction and crustal models for the seismically active Sierras Pampeanas region of Argentina,2009,Memoir of the Geological Society of America,SCOPUS/UCH/VID,http://dx.doi.org/10.1130/2009.1204(12),10.1130/2009.1204(12)
516," Gerbault, M ; Cembrano, J ; Mpodozis, C ; Farias, M ; Pardo, M ",Continental margin deformation along the Andean subduction zone: Thermo-mechanical models,2009,PHYSICS OF THE EARTH AND PLANETARY INTERIORS,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/j.pepi.2009.09.001,10.1016/j.pepi.2009.09.001
