,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
17," Carmona, R ; Lienqueo, ME ; Salazar, O ; Garcia, A ",Bioenergy II: Biological Pretreatment with Fungi as a Tool for Improvement of the Enzymatic Saccharification of Eucalyptus globulus Labill to Obtain Bioethanol,2009,INTERNATIONAL JOURNAL OF CHEMICAL REACTOR ENGINEERING,SCOPUS/ISI/UCH/VID,,
18," Garay, RM ; Rallo, M ; Carmona, R ; Araya, J ","CHARACTERIZATION OF ANATOMICAL, CHEMICAL, AND BIODEGRADABLE PROPERTIES OF FIBERS FROM CORN, WHEAT, AND RICE RESIDUES",2009,CHILEAN JOURNAL OF AGRICULTURAL RESEARCH,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-58392009000300014,10.4067/S0718-58392009000300014
19,"Carmona Cerda, René; Durán Farías, Andrés","Eficacia de preservantes en madera de pinus radiata d. don, frente al ataque de termitas subterráneas (reticulitermes hesperus)",2005,MADERAS-CIENCIA Y TECNOLOGIA,SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-221X2005000100004,10.4067/S0718-221X2005000100004
20,"González, Alvaro; Carmona Cerda, René",Extractives of radiata pine tapped for Oleoresin in Chile,2004,Forest Chemicals Review,SCOPUS/UCH/VID,,
21,"Copaja, SV;Blackburn, C;Carmona, R",Variation of saponin contents in Quillaja saponica Molina,2003,WOOD SCIENCE AND TECHNOLOGY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s00226-002-0150-8,10.1007/s00226-002-0150-8
22,"Garay-Moena, R; Castillo-Soto, M; Fritz-Fuentes, C; Ortega, CH","DEVELOPMENT OF AN INTEGRATED SUSTAINABILITYAND STRUCTURAL SAFETY INDICATOR, APPLIED TO CENTRAL CHILE FOR THE WOODEN HOUSING MARKET",2022,REVISTA HABITAT SUSTENTABLE,SCOPUS/ESCI/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.22320/07190700.2022.12.01.01,10.22320/07190700.2022.12.01.01
23,"Garay-Moena, R; Castillo-Soto, M; Fritz-Fuentes, C; Ortega, CH","DEVELOPMENT OF AN INTEGRATED SUSTAINABILITYAND STRUCTURAL SAFETY INDICATOR, APPLIED TO CENTRAL CHILE FOR THE WOODEN HOUSING MARKET",2022,REVISTA HABITAT SUSTENTABLE,SCOPUS/ESCI/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.22320/07190700.2022.12.01.01,10.22320/07190700.2022.12.01.01
24,"Garay R.M., Pfenniger F., Soto M.C.",Quality and sustainability indicators of the prefabricated wood housing industry,2021,"World Conference on Timber Engineering 2021, WCTE 2021",SCOPUS/UCH/VID,,
25,"Soto, MEC; Moena, RG; Estrada, JV",Exposure of infrastructure to forest fires and technical aspects for their protection. Case study in Central Chile,2021,REVISTA CUBANA DE CIENCIAS FORESTALES,SCIELO-otros paises /ESCI/UCH/VID,,
26,"Garay Moena R.M., Soto M.C., Zarricueta R.T.","Housing located at wui areas, under wildfire risk hazard. A territorial and normative analysis from chile",2021,ACE-ARCHITECTURE CITY AND ENVIRONMENT,SCOPUS/ESCI/UCH/VID,http://dx.doi.org/10.5821/ace.16.46.9523,10.5821/ace.16.46.9523
27,"Garay, R; Pfenniger, F; Castillo, M; Fritz, C",Quality and Sustainability Indicators of the Prefabricated Wood Housing Industry-A Chilean Case Study,2021,SUSTAINABILITY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3390/su13158523,10.3390/su13158523
